1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour traumatisme,Taux d'hospitalisations après passages aux urgences pour traumatisme,Taux d'actes médicaux SOS médecins pour traumatisme
2026-01-12,2026-S03,02,Martinique,00-14 ans,22360.248447,14634.146341,1327.4336283
2026-01-12,2026-S03,02,Martinique,Tous âges,20404.521118,11387.163561,1698.5138004
2026-01-19,2026-S04,01,Guadeloupe,15-64 ans,27942.925089,17142.857143,
2026-01-19,2026-S04,02,Martinique,00-14 ans,21184.510251,14705.882353,1515.1515152
2025-03-31,2025-S14,03,Guyane,Tous âges,14835.549335,9132.4200913,
2025-03-31,2025-S14,04,Réunion,00-14 ans,19080.919081,8875.739645,
2025-03-31,2025-S14,04,Réunion,65 ans ou plus,10300.429185,10222.222222,
2025-03-31,2025-S14,06,Mayotte,15-64 ans,7161.8037135,11904.761905,
2025-04-07,2025-S15,03,Guyane,15-64 ans,14267.352185,8943.0894309,
2025-04-07,2025-S15,03,Guyane,65 ans ou plus,11428.571429,3448.2758621,
2025-04-07,2025-S15,03,Guyane,Tous âges,14134.542706,7729.468599,
2025-04-07,2025-S15,04,Réunion,15-64 ans,16570.41315,7872.3404255,
2025-04-07,2025-S15,04,Réunion,65 ans ou plus,9062.170706,7424.5939675,
2025-04-07,2025-S15,06,Mayotte,Tous âges,8723.9583333,8490.5660377,
2025-04-14,2025-S16,03,Guyane,15-64 ans,13175.675676,9090.9090909,
2025-04-14,2025-S16,04,Réunion,00-14 ans,17958.067457,6410.2564103,
2025-04-14,2025-S16,04,Réunion,Tous âges,14566.659044,7038.3912249,
2025-04-14,2025-S16,06,Mayotte,Tous âges,14004.914005,11320.754717,
2025-04-21,2025-S17,03,Guyane,Tous âges,13053.988719,8152.173913,
2025-04-21,2025-S17,06,Mayotte,Tous âges,13376.623377,7964.6017699,
2025-04-28,2025-S18,03,Guyane,65 ans ou plus,11111.111111,9523.8095238,
2025-04-28,2025-S18,04,Réunion,65 ans ou plus,10691.003911,9041.0958904,
2025-04-28,2025-S18,06,Mayotte,15-64 ans,14761.904762,5000.0,
2025-04-28,2025-S18,06,Mayotte,65 ans ou plus,4761.9047619,0.0,
2025-05-05,2025-S19,03,Guyane,15-64 ans,13453.389831,9790.2097902,
2025-05-05,2025-S19,06,Mayotte,15-64 ans,17319.587629,9803.9215686,
2025-05-12,2025-S20,03,Guyane,65 ans ou plus,11340.206186,3030.3030303,
2025-05-12,2025-S20,04,Réunion,15-64 ans,16081.147947,8520.1793722,
2025-05-12,2025-S20,06,Mayotte,00-14 ans,15488.215488,4347.826087,
2025-05-12,2025-S20,06,Mayotte,Tous âges,16190.47619,12345.679012,
2025-05-19,2025-S21,03,Guyane,65 ans ou plus,7784.4311377,8888.8888889,
2025-05-19,2025-S21,03,Guyane,Tous âges,15013.404826,11111.111111,
2025-05-19,2025-S21,04,Réunion,65 ans ou plus,14344.262295,8196.7213115,
2025-05-19,2025-S21,04,Réunion,Tous âges,17745.241581,10621.468927,
2025-05-19,2025-S21,06,Mayotte,00-14 ans,11184.210526,1886.7924528,
2025-05-19,2025-S21,06,Mayotte,65 ans ou plus,5555.5555556,0.0,
2025-05-26,2025-S22,03,Guyane,65 ans ou plus,15151.515152,8823.5294118,
2025-05-26,2025-S22,04,Réunion,15-64 ans,17537.108301,11111.111111,
2025-05-26,2025-S22,04,Réunion,Tous âges,16750.073594,10281.28031,
2025-06-02,2025-S23,03,Guyane,00-14 ans,18685.121107,9677.4193548,
2025-06-02,2025-S23,03,Guyane,15-64 ans,15555.555556,14117.647059,
2025-06-02,2025-S23,03,Guyane,65 ans ou plus,15625.0,13793.103448,
2025-06-02,2025-S23,06,Mayotte,00-14 ans,11363.636364,3571.4285714,
2025-06-02,2025-S23,06,Mayotte,65 ans ou plus,4166.6666667,5882.3529412,
2025-06-02,2025-S23,06,Mayotte,Tous âges,9620.9912536,9375.0,
2025-06-09,2025-S24,03,Guyane,Tous âges,15046.059365,12540.192926,
2025-06-09,2025-S24,04,Réunion,15-64 ans,16319.639842,10893.246187,
2025-06-09,2025-S24,04,Réunion,65 ans ou plus,9947.6439791,6818.1818182,
2025-06-09,2025-S24,04,Réunion,Tous âges,15400.593472,9249.7430627,
2025-06-09,2025-S24,06,Mayotte,15-64 ans,8169.0140845,10204.081633,
2025-06-16,2025-S25,03,Guyane,65 ans ou plus,11049.723757,20000.0,
2025-06-16,2025-S25,04,Réunion,Tous âges,15340.583858,8472.9064039,
2025-06-23,2025-S26,03,Guyane,15-64 ans,16050.495942,7643.3121019,
2025-06-23,2025-S26,04,Réunion,Tous âges,16007.383966,8341.5112856,
2025-06-23,2025-S26,06,Mayotte,65 ans ou plus,7894.7368421,16666.666667,
2025-06-23,2025-S26,06,Mayotte,Tous âges,8695.6521739,8823.5294118,
2025-06-30,2025-S27,03,Guyane,15-64 ans,15961.538462,10526.315789,
2025-06-30,2025-S27,03,Guyane,Tous âges,14648.910412,9183.6734694,
2025-06-30,2025-S27,04,Réunion,00-14 ans,13228.035538,8264.4628099,
2025-06-30,2025-S27,04,Réunion,65 ans ou plus,11575.178998,8571.4285714,
2025-07-07,2025-S28,03,Guyane,65 ans ou plus,11290.322581,9756.097561,
2025-07-07,2025-S28,04,Réunion,15-64 ans,13607.01107,9181.6367265,
2025-07-14,2025-S29,03,Guyane,65 ans ou plus,7909.6045198,9090.9090909,
2025-07-14,2025-S29,04,Réunion,00-14 ans,14533.205005,8843.537415,
2025-07-14,2025-S29,04,Réunion,65 ans ou plus,9937.2384937,6726.4573991,
2025-07-14,2025-S29,04,Réunion,Tous âges,13608.895335,9090.9090909,
2025-07-21,2025-S30,03,Guyane,15-64 ans,14921.223355,12849.162011,
2025-07-21,2025-S30,03,Guyane,Tous âges,14581.005587,12500.0,
2025-07-21,2025-S30,04,Réunion,00-14 ans,14814.814815,7317.0731707,
2025-07-21,2025-S30,04,Réunion,15-64 ans,16265.912306,11954.459203,
2025-07-28,2025-S31,03,Guyane,00-14 ans,16341.463415,12000.0,
2025-07-28,2025-S31,03,Guyane,Tous âges,14812.611541,11510.791367,
2025-07-28,2025-S31,04,Réunion,00-14 ans,16549.789621,14130.434783,
2025-07-28,2025-S31,04,Réunion,15-64 ans,15831.265509,10638.297872,
2025-08-04,2025-S32,04,Réunion,15-64 ans,14258.095698,9336.0995851,
2025-08-04,2025-S32,04,Réunion,65 ans ou plus,10599.571734,7356.3218391,
2025-08-04,2025-S32,04,Réunion,Tous âges,13962.765957,8496.09375,
2025-08-11,2025-S33,04,Réunion,15-64 ans,16699.702676,10609.037328,
2025-08-18,2025-S34,03,Guyane,15-64 ans,16137.566138,22500.0,
2025-08-18,2025-S34,03,Guyane,65 ans ou plus,11764.705882,7407.4074074,
2025-08-18,2025-S34,04,Réunion,15-64 ans,16326.530612,8783.7837838,
2025-08-18,2025-S34,04,Réunion,65 ans ou plus,11625.14828,8373.2057416,
2025-08-25,2025-S35,03,Guyane,65 ans ou plus,6896.5517241,10000.0,
2025-08-25,2025-S35,04,Réunion,65 ans ou plus,11519.607843,7323.2323232,
2025-09-01,2025-S36,03,Guyane,Tous âges,16568.396226,9459.4594595,
2025-09-01,2025-S36,04,Réunion,00-14 ans,15977.961433,9638.5542169,
2025-09-01,2025-S36,04,Réunion,65 ans ou plus,12348.668281,7915.5672823,
2025-09-01,2025-S36,04,Réunion,Tous âges,15380.859375,9913.3782483,
2025-09-08,2025-S37,04,Réunion,15-64 ans,16548.042705,9919.0283401,
2025-09-15,2025-S38,03,Guyane,15-64 ans,18231.186967,14193.548387,
2025-09-15,2025-S38,04,Réunion,Tous âges,14911.660777,8571.4285714,
2025-09-22,2025-S39,03,Guyane,00-14 ans,15887.850467,9259.2592593,
2025-09-22,2025-S39,03,Guyane,15-64 ans,16075.845012,14583.333333,
2025-09-22,2025-S39,04,Réunion,15-64 ans,14318.181818,10453.648915,
2025-09-29,2025-S40,03,Guyane,15-64 ans,15066.225166,9677.4193548,
2025-09-29,2025-S40,03,Guyane,65 ans ou plus,10614.52514,7692.3076923,
2025-09-29,2025-S40,04,Réunion,00-14 ans,15225.707728,10945.273632,
2025-10-06,2025-S41,03,Guyane,65 ans ou plus,7602.3391813,2941.1764706,
2025-10-13,2025-S42,04,Réunion,15-64 ans,16293.368467,10019.646365,
2025-10-13,2025-S42,04,Réunion,65 ans ou plus,9722.2222222,6175.7719715,
2025-10-20,2025-S43,03,Guyane,00-14 ans,13944.954128,3389.8305085,
2025-10-20,2025-S43,03,Guyane,Tous âges,15388.548057,10629.92126,
2025-11-03,2025-S45,04,Réunion,15-64 ans,16075.845012,11265.164645,
2025-11-03,2025-S45,04,Réunion,Tous âges,14500.774851,9059.8290598,
2025-11-10,2025-S46,04,Réunion,15-64 ans,17323.481117,10971.786834,
2025-11-10,2025-S46,04,Réunion,Tous âges,15882.478178,9270.9984152,
2025-11-17,2025-S47,04,Réunion,00-14 ans,16067.146283,7500.0,
2025-11-17,2025-S47,04,Réunion,Tous âges,14256.619145,8203.4454471,
2025-11-24,2025-S48,03,Guyane,15-64 ans,17334.575955,15923.566879,
2025-12-01,2025-S49,04,Réunion,00-14 ans,14468.726451,6949.8069498,
2025-12-08,2025-S50,03,Guyane,65 ans ou plus,11891.891892,6976.744186,
2025-12-08,2025-S50,03,Guyane,Tous âges,13719.085394,7645.2599388,
2025-12-08,2025-S50,04,Réunion,65 ans ou plus,12029.161604,8977.5561097,
2025-12-15,2025-S51,03,Guyane,65 ans ou plus,15000.0,8510.6382979,
2025-12-15,2025-S51,03,Guyane,Tous âges,12427.873946,9667.673716,
2025-12-15,2025-S51,04,Réunion,Tous âges,14807.302231,8896.2108731,
2025-12-29,2026-S01,03,Guyane,00-14 ans,9963.099631,8474.5762712,
2025-12-29,2026-S01,03,Guyane,15-64 ans,13667.820069,13836.477987,
2025-12-29,2026-S01,04,Réunion,00-14 ans,18498.367791,14193.548387,
2026-01-05,2026-S02,03,Guyane,00-14 ans,10252.365931,3750.0,
2026-01-05,2026-S02,03,Guyane,15-64 ans,14036.478985,10285.714286,
2026-01-05,2026-S02,03,Guyane,65 ans ou plus,5936.0730594,5479.4520548,
2026-01-12,2026-S03,03,Guyane,00-14 ans,11126.564673,9782.6086957,
2026-01-12,2026-S03,03,Guyane,65 ans ou plus,11219.512195,8928.5714286,
2026-01-12,2026-S03,04,Réunion,00-14 ans,18840.57971,12000.0,
2026-01-19,2026-S04,03,Guyane,15-64 ans,14740.368509,9638.5542169,
2026-01-19,2026-S04,04,Réunion,65 ans ou plus,11578.947368,9661.8357488,
2024-12-30,2025-S01,04,Réunion,15-64 ans,18013.468013,11047.619048,
2024-12-30,2025-S01,06,Mayotte,00-14 ans,8943.0894309,11111.111111,
2024-12-30,2025-S01,06,Mayotte,Tous âges,10591.900312,20000.0,
2025-01-06,2025-S02,04,Réunion,15-64 ans,16116.071429,10396.975425,
2025-01-06,2025-S02,04,Réunion,Tous âges,15781.525296,9332.0235756,
2025-01-06,2025-S02,06,Mayotte,15-64 ans,7851.2396694,20000.0,
2025-01-06,2025-S02,06,Mayotte,65 ans ou plus,9090.9090909,0.0,
2025-01-13,2025-S03,06,Mayotte,00-14 ans,5454.5454545,0.0,
2025-01-13,2025-S03,06,Mayotte,65 ans ou plus,3125.0,20000.0,
2025-01-20,2025-S04,04,Réunion,00-14 ans,19382.321619,10655.737705,
2025-01-20,2025-S04,04,Réunion,15-64 ans,14707.197139,10000.0,
2025-01-20,2025-S04,04,Réunion,65 ans ou plus,8856.0885609,7713.4986226,
2025-01-27,2025-S05,04,Réunion,15-64 ans,14424.778761,8757.6374745,
2025-01-27,2025-S05,06,Mayotte,00-14 ans,10112.359551,8333.3333333,
2025-02-03,2025-S06,06,Mayotte,00-14 ans,9090.9090909,,
2025-02-10,2025-S07,04,Réunion,00-14 ans,18316.831683,4347.826087,
2025-02-10,2025-S07,06,Mayotte,00-14 ans,1886.7924528,0.0,
2025-02-10,2025-S07,06,Mayotte,65 ans ou plus,0.0,0.0,
2025-02-17,2025-S08,04,Réunion,00-14 ans,18636.363636,7792.2077922,
2025-02-17,2025-S08,06,Mayotte,Tous âges,7045.0097847,11111.111111,
2025-02-24,2025-S09,04,Réunion,00-14 ans,18131.868132,7751.9379845,
2025-02-24,2025-S09,04,Réunion,Tous âges,17708.333333,11839.323467,
2025-02-24,2025-S09,06,Mayotte,00-14 ans,3191.4893617,0.0,
2025-02-24,2025-S09,06,Mayotte,65 ans ou plus,3333.3333333,0.0,
2025-03-03,2025-S10,04,Réunion,00-14 ans,17103.620474,10810.810811,
2025-03-03,2025-S10,04,Réunion,15-64 ans,17402.710975,10159.36255,
2025-03-10,2025-S11,04,Réunion,00-14 ans,18795.180723,13461.538462,
2025-03-10,2025-S11,04,Réunion,15-64 ans,16155.157715,8995.8158996,
2025-03-10,2025-S11,04,Réunion,65 ans ou plus,11051.502146,8894.2307692,
2025-03-10,2025-S11,06,Mayotte,00-14 ans,2000.0,0.0,
2025-03-10,2025-S11,06,Mayotte,15-64 ans,3272.7272727,0.0,
2025-03-17,2025-S12,04,Réunion,15-64 ans,16589.861751,11158.798283,
2025-03-17,2025-S12,04,Réunion,65 ans ou plus,9347.826087,8208.9552239,
2025-03-17,2025-S12,06,Mayotte,00-14 ans,8125.0,4347.826087,
2025-03-17,2025-S12,06,Mayotte,65 ans ou plus,2564.1025641,0.0,
2025-03-24,2025-S13,04,Réunion,00-14 ans,17819.706499,4511.2781955,
2025-03-24,2025-S13,04,Réunion,65 ans ou plus,9435.7976654,5947.1365639,
2025-03-24,2025-S13,06,Mayotte,00-14 ans,11707.317073,0.0,
2025-03-24,2025-S13,06,Mayotte,15-64 ans,5919.0031153,3773.5849057,
2025-08-11,2025-S33,06,Mayotte,15-64 ans,14102.564103,15789.473684,
2025-08-18,2025-S34,06,Mayotte,Tous âges,12965.722802,11926.605505,
2025-10-06,2025-S41,06,Mayotte,Tous âges,18459.657702,13286.713287,
2025-10-20,2025-S43,06,Mayotte,00-14 ans,21100.917431,12500.0,
2026-01-19,2026-S04,06,Mayotte,65 ans ou plus,10000.0,7692.3076923,
2026-01-19,2026-S04,06,Mayotte,Tous âges,17441.860465,9322.0338983,
2024-12-30,2025-S01,11,Île-de-France,15-64 ans,16067.151859,10274.898603,1727.1623263
2025-01-13,2025-S03,11,Île-de-France,15-64 ans,20160.269928,10593.406593,2179.5239461
2025-01-27,2025-S05,11,Île-de-France,00-14 ans,20072.103179,9307.3593074,1202.7115679
2025-01-27,2025-S05,11,Île-de-France,15-64 ans,18895.705521,9792.9606625,2303.4267027
2025-02-10,2025-S07,11,Île-de-France,00-14 ans,20749.621949,10393.700787,1315.462894
2025-02-10,2025-S07,11,Île-de-France,Tous âges,18928.686492,10561.60209,2555.1394091
2025-02-17,2025-S08,11,Île-de-France,Tous âges,17868.135428,10795.8601,2468.3185171
2025-02-24,2025-S09,11,Île-de-France,00-14 ans,20266.419718,9842.0413123,1449.8757249
2025-03-03,2025-S10,11,Île-de-France,Tous âges,21845.736642,11083.808688,3717.6614382
2025-03-17,2025-S12,11,Île-de-France,15-64 ans,20781.24607,10714.285714,3729.1817524
2025-03-31,2025-S14,11,Île-de-France,65 ans ou plus,17492.537313,11412.116041,4483.2826748
2025-04-07,2025-S15,11,Île-de-France,15-64 ans,21577.215425,10533.5696,3672.942045
2025-04-14,2025-S16,11,Île-de-France,65 ans ou plus,15977.554637,10281.781028,5200.7899934
2025-04-21,2025-S17,11,Île-de-France,00-14 ans,25136.725511,13113.69509,2073.2245258
2025-04-21,2025-S17,11,Île-de-France,15-64 ans,19155.515004,10064.655172,3692.4939467
2025-04-28,2025-S18,11,Île-de-France,00-14 ans,31309.571948,12544.802867,2569.7828977
2025-04-28,2025-S18,11,Île-de-France,15-64 ans,22354.305596,9123.1387379,4538.27049
2025-05-05,2025-S19,11,Île-de-France,00-14 ans,32221.246708,11621.021466,3526.3548627
2025-05-05,2025-S19,11,Île-de-France,15-64 ans,21317.105951,9101.5442209,4954.5829893
2025-05-05,2025-S19,11,Île-de-France,65 ans ou plus,17525.694125,11699.164345,6845.4481299
2025-05-05,2025-S19,11,Île-de-France,Tous âges,23262.26407,10570.824524,4836.7324195
2025-05-12,2025-S20,11,Île-de-France,00-14 ans,33703.113845,11858.279103,3321.299639
2025-05-12,2025-S20,11,Île-de-France,15-64 ans,22050.34085,8333.3333333,4787.3433326
2025-05-12,2025-S20,11,Île-de-France,65 ans ou plus,17541.021493,11758.193091,5339.8058252
2025-05-19,2025-S21,11,Île-de-France,15-64 ans,21490.414348,8990.286876,3826.6302226
2025-05-26,2025-S22,11,Île-de-France,Tous âges,22974.804326,10155.023548,3569.5862994
2025-06-30,2025-S27,11,Île-de-France,00-14 ans,22643.955914,10363.495746,2177.3935319
2025-06-30,2025-S27,11,Île-de-France,15-64 ans,21540.547996,10127.909415,5099.0307627
2025-07-07,2025-S28,11,Île-de-France,00-14 ans,23141.951391,13387.978142,2025.9319287
2025-07-07,2025-S28,11,Île-de-France,Tous âges,20302.35999,10932.380101,3789.0485806
2025-07-21,2025-S30,11,Île-de-France,00-14 ans,22862.247937,12525.458248,1511.203752
2025-07-21,2025-S30,11,Île-de-France,65 ans ou plus,16756.141207,11469.10315,5124.4509517
2025-07-28,2025-S31,11,Île-de-France,65 ans ou plus,17151.607963,12180.11811,5000.0
2025-08-04,2025-S32,11,Île-de-France,00-14 ans,23200.458847,13614.457831,1784.1971113
2025-08-04,2025-S32,11,Île-de-France,15-64 ans,18515.793203,9104.898692,4345.4644215
2025-08-04,2025-S32,11,Île-de-France,65 ans ou plus,16984.792055,10987.415295,4985.5491329
2025-08-11,2025-S33,11,Île-de-France,00-14 ans,21705.212922,11302.211302,3107.5697211
2025-08-18,2025-S34,11,Île-de-France,15-64 ans,18452.071866,7845.9687124,4664.9897096
2025-08-25,2025-S35,11,Île-de-France,15-64 ans,19116.191607,8566.3559698,5144.3676291
2025-09-22,2025-S39,11,Île-de-France,65 ans ou plus,18131.539611,13414.382856,6951.4844316
2025-09-29,2025-S40,11,Île-de-France,15-64 ans,21176.580972,8545.5693538,3864.7342995
2025-10-06,2025-S41,11,Île-de-France,Tous âges,22272.968392,9777.5800712,3062.2724302
2025-10-13,2025-S42,11,Île-de-France,00-14 ans,26327.411422,8736.5591398,1613.8007791
2025-10-20,2025-S43,11,Île-de-France,15-64 ans,19194.683346,9285.2371409,3840.877915
2025-10-20,2025-S43,11,Île-de-France,65 ans ou plus,16707.616708,11310.25958,5661.6194865
2025-10-27,2025-S44,11,Île-de-France,65 ans ou plus,16576.168929,11853.403141,5440.4145078
2025-11-10,2025-S46,11,Île-de-France,00-14 ans,21601.418372,6728.6652079,1926.6625233
2025-11-10,2025-S46,11,Île-de-France,Tous âges,20048.973392,9224.2999016,3610.9493302
2025-11-17,2025-S47,11,Île-de-France,00-14 ans,19916.162995,5068.119891,1061.3943809
2025-11-17,2025-S47,11,Île-de-France,15-64 ans,20564.184324,7697.3828898,3740.0145243
2025-11-24,2025-S48,11,Île-de-France,65 ans ou plus,16963.701171,12319.271143,4459.0643275
2025-12-01,2025-S49,11,Île-de-France,15-64 ans,19649.983172,7507.5075075,3742.1429616
2025-12-08,2025-S50,11,Île-de-France,65 ans ou plus,15903.768363,10146.32268,4686.5104497
2025-12-22,2025-S52,11,Île-de-France,65 ans ou plus,16839.957884,11654.648217,3896.1038961
2025-12-29,2026-S01,11,Île-de-France,00-14 ans,15236.804828,5907.1729958,842.16245585
2025-12-29,2026-S01,11,Île-de-France,15-64 ans,17925.555611,9071.0116732,3115.0442478
2025-12-29,2026-S01,11,Île-de-France,Tous âges,17070.787692,9758.2811101,2560.0221407
2026-01-05,2026-S02,11,Île-de-France,15-64 ans,21624.511925,9922.6519337,4234.1220423
2026-01-12,2026-S03,11,Île-de-France,15-64 ans,18983.572143,7112.2536418,3642.0804402
2026-01-19,2026-S04,11,Île-de-France,00-14 ans,23820.489477,7554.4174136,2402.0589076
2024-12-30,2025-S01,24,Centre-Val de Loire,15-64 ans,24002.998501,16283.924843,3136.5313653
2025-01-06,2025-S02,24,Centre-Val de Loire,65 ans ou plus,18047.643708,12123.115578,671.1409396
2025-01-13,2025-S03,24,Centre-Val de Loire,15-64 ans,29982.491975,17995.689655,2372.8813559
2025-01-27,2025-S05,24,Centre-Val de Loire,15-64 ans,27351.413733,17622.523462,3049.7592295
2025-01-27,2025-S05,24,Centre-Val de Loire,65 ans ou plus,18884.698276,13926.630435,943.39622642
2025-02-17,2025-S08,24,Centre-Val de Loire,15-64 ans,29530.978576,16731.51751,3934.8710991
2025-02-17,2025-S08,24,Centre-Val de Loire,Tous âges,26477.02407,14417.613636,3330.2497687
2025-02-24,2025-S09,24,Centre-Val de Loire,65 ans ou plus,21665.174575,15562.649641,4166.6666667
2025-03-10,2025-S11,24,Centre-Val de Loire,15-64 ans,28531.815528,15610.217597,3790.6137184
2025-03-17,2025-S12,24,Centre-Val de Loire,65 ans ou plus,20211.549457,12818.791946,1941.7475728
2025-03-24,2025-S13,24,Centre-Val de Loire,00-14 ans,35702.746365,20572.916667,2215.1898734
2025-03-24,2025-S13,24,Centre-Val de Loire,65 ans ou plus,20149.468238,13515.406162,970.87378641
2025-03-24,2025-S13,24,Centre-Val de Loire,Tous âges,29218.893846,16289.59276,3318.3856502
2025-03-31,2025-S14,24,Centre-Val de Loire,00-14 ans,36294.60896,20844.327177,2281.3688213
2025-04-07,2025-S15,24,Centre-Val de Loire,15-64 ans,29942.333284,16682.554814,5555.5555556
2025-04-07,2025-S15,24,Centre-Val de Loire,65 ans ou plus,24267.669981,16874.541453,2919.7080292
2025-04-07,2025-S15,24,Centre-Val de Loire,Tous âges,29185.206798,16919.191919,4174.573055
2025-04-14,2025-S16,24,Centre-Val de Loire,Tous âges,28375.898455,16716.981132,4370.1799486
2025-04-21,2025-S17,24,Centre-Val de Loire,00-14 ans,39159.717768,25796.178344,2631.5789474
2025-04-28,2025-S18,24,Centre-Val de Loire,Tous âges,33081.285444,19513.152729,4501.607717
2025-05-05,2025-S19,24,Centre-Val de Loire,65 ans ou plus,21787.383178,14571.657326,3623.1884058
2025-05-12,2025-S20,24,Centre-Val de Loire,15-64 ans,32033.537397,18810.148731,5014.7492625
2025-05-12,2025-S20,24,Centre-Val de Loire,65 ans ou plus,23927.392739,15349.194167,2000.0
2025-05-19,2025-S21,24,Centre-Val de Loire,65 ans ou plus,24216.366158,16033.755274,3278.6885246
2025-05-19,2025-S21,24,Centre-Val de Loire,Tous âges,32665.83229,18126.564176,3897.4358974
2025-06-02,2025-S23,24,Centre-Val de Loire,15-64 ans,30752.774435,19726.5625,4940.1197605
2025-06-09,2025-S24,24,Centre-Val de Loire,Tous âges,30138.504155,18140.510311,3223.1404959
2025-06-16,2025-S25,24,Centre-Val de Loire,15-64 ans,32005.764444,20054.200542,7455.4294976
2025-06-16,2025-S25,24,Centre-Val de Loire,65 ans ou plus,21763.70831,14318.529862,4316.5467626
2025-06-16,2025-S25,24,Centre-Val de Loire,Tous âges,29999.325555,17416.545718,6028.708134
2025-06-30,2025-S27,24,Centre-Val de Loire,00-14 ans,27190.80174,18430.03413,1838.2352941
2025-06-30,2025-S27,24,Centre-Val de Loire,15-64 ans,30142.21754,19946.091644,6355.9322034
2025-06-30,2025-S27,24,Centre-Val de Loire,65 ans ou plus,21607.769086,13562.895292,3174.6031746
2025-07-14,2025-S29,24,Centre-Val de Loire,00-14 ans,32309.839498,20664.206642,2547.7707006
2025-07-14,2025-S29,24,Centre-Val de Loire,15-64 ans,30031.772344,21714.818267,7854.4061303
2025-07-21,2025-S30,24,Centre-Val de Loire,15-64 ans,28782.608696,19764.011799,5773.1958763
2025-07-21,2025-S30,24,Centre-Val de Loire,65 ans ou plus,21846.908199,15180.545321,1739.1304348
2025-07-21,2025-S30,24,Centre-Val de Loire,Tous âges,27590.150187,17829.754601,4545.4545455
2025-08-04,2025-S32,24,Centre-Val de Loire,00-14 ans,33071.253071,23857.86802,4761.9047619
2025-08-04,2025-S32,24,Centre-Val de Loire,15-64 ans,30241.125251,22235.157159,6054.2797495
2025-08-04,2025-S32,24,Centre-Val de Loire,65 ans ou plus,22498.586772,16250.0,3703.7037037
2025-08-11,2025-S33,24,Centre-Val de Loire,Tous âges,27545.775779,16613.41853,4901.9607843
2025-08-18,2025-S34,24,Centre-Val de Loire,00-14 ans,34574.934268,23106.060606,7526.8817204
