1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour pathologies ORL,Taux d'hospitalisations après passages aux urgences pour pathologies ORL,Taux d'actes médicaux SOS médecins pour pathologies ORL
2026-01-05,2026-S02,44,Grand Est,65 ans ou plus,279.11697539,130.58239749,7523.1481481
2026-01-12,2026-S03,44,Grand Est,65 ans ou plus,213.48737913,130.71895425,5908.5841695
2026-01-19,2026-S04,44,Grand Est,00-14 ans,12346.063913,4297.9942693,45364.536454
2026-01-19,2026-S04,44,Grand Est,15-64 ans,1401.2074234,467.28971963,22631.862217
2024-12-30,2025-S01,52,Pays de la Loire,15-64 ans,1704.745167,1435.8108108,24819.81982
2024-12-30,2025-S01,52,Pays de la Loire,Tous âges,3281.7897681,1101.6949153,26101.101101
2025-01-06,2025-S02,52,Pays de la Loire,65 ans ou plus,253.8071066,0.0,7481.2967581
2025-01-13,2025-S03,52,Pays de la Loire,00-14 ans,7364.3410853,3438.3954155,39170.124481
2025-01-13,2025-S03,52,Pays de la Loire,15-64 ans,1315.1064198,942.58783205,16392.714349
2025-01-13,2025-S03,52,Pays de la Loire,65 ans ou plus,58.021467943,0.0,4078.7623066
2025-01-20,2025-S04,52,Pays de la Loire,15-64 ans,1737.6775272,981.19378577,15480.274443
2025-01-27,2025-S05,52,Pays de la Loire,Tous âges,2794.1633033,884.6947803,22088.835534
2025-02-03,2025-S06,52,Pays de la Loire,00-14 ans,7982.4856854,3937.007874,42586.750789
2025-02-03,2025-S06,52,Pays de la Loire,15-64 ans,1524.2881072,777.60497667,17194.183062
2025-02-03,2025-S06,52,Pays de la Loire,Tous âges,2703.1362798,755.81395349,22533.580361
2025-02-10,2025-S07,52,Pays de la Loire,00-14 ans,9442.9939077,5524.8618785,42784.032753
2025-02-10,2025-S07,52,Pays de la Loire,65 ans ou plus,292.94274301,108.04970286,3480.5890228
2025-02-17,2025-S08,52,Pays de la Loire,Tous âges,2625.698324,1182.2376009,19668.985368
2025-02-24,2025-S09,52,Pays de la Loire,15-64 ans,1659.5542911,1298.7012987,17768.421053
2025-03-03,2025-S10,52,Pays de la Loire,15-64 ans,1056.1255281,1232.7773749,17044.96788
2025-03-03,2025-S10,52,Pays de la Loire,65 ans ou plus,226.82166147,57.770075101,3750.0
2025-03-10,2025-S11,52,Pays de la Loire,00-14 ans,6115.4765972,3225.8064516,44706.994329
2025-03-10,2025-S11,52,Pays de la Loire,65 ans ou plus,87.873462214,0.0,3887.3994638
2025-03-10,2025-S11,52,Pays de la Loire,Tous âges,1913.0163192,812.76339554,21907.706946
2025-03-17,2025-S12,52,Pays de la Loire,15-64 ans,1253.6759016,963.67679763,17268.041237
2025-03-31,2025-S14,52,Pays de la Loire,65 ans ou plus,480.2259887,117.71630371,3278.6885246
2025-04-07,2025-S15,52,Pays de la Loire,65 ans ou plus,451.72219085,177.5147929,5329.9492386
2025-04-14,2025-S16,52,Pays de la Loire,15-64 ans,1285.2664577,1158.8275392,17932.862191
2025-04-21,2025-S17,52,Pays de la Loire,00-14 ans,5416.3845633,1452.7845036,35255.712731
2025-04-21,2025-S17,52,Pays de la Loire,15-64 ans,1282.0512821,929.94420335,19018.671298
2025-04-28,2025-S18,52,Pays de la Loire,00-14 ans,5350.6148222,3311.2582781,40207.253886
2025-05-05,2025-S19,52,Pays de la Loire,00-14 ans,5681.0403833,1550.3875969,41472.868217
2025-05-05,2025-S19,52,Pays de la Loire,15-64 ans,1042.1253486,1116.2179908,16090.482288
2025-05-05,2025-S19,52,Pays de la Loire,65 ans ou plus,225.54271215,59.952038369,4475.7033248
2025-05-12,2025-S20,52,Pays de la Loire,Tous âges,1374.9535489,647.59848894,19029.663147
2025-05-19,2025-S21,52,Pays de la Loire,00-14 ans,4439.0392216,2022.4719101,41477.272727
2025-05-19,2025-S21,52,Pays de la Loire,Tous âges,1569.8924731,634.24947146,20728.705071
2025-05-26,2025-S22,52,Pays de la Loire,00-14 ans,6214.8760331,2428.2560706,41114.31316
2025-05-26,2025-S22,52,Pays de la Loire,65 ans ou plus,281.29395218,236.68639053,3129.0743155
2025-06-09,2025-S24,52,Pays de la Loire,00-14 ans,5332.8804348,2750.0,45435.897436
2025-06-09,2025-S24,52,Pays de la Loire,15-64 ans,825.98348033,782.77886497,18034.265104
2025-12-29,2026-S01,75,Nouvelle Aquitaine,00-14 ans,12794.457275,6873.9770867,48104.807937
2025-12-29,2026-S01,75,Nouvelle Aquitaine,65 ans ou plus,324.36957204,150.86206897,15940.766551
2026-01-05,2026-S02,75,Nouvelle Aquitaine,00-14 ans,8362.9893238,4290.4290429,38375.165125
2026-01-05,2026-S02,75,Nouvelle Aquitaine,15-64 ans,1705.8690915,1574.8031496,24076.645376
2026-01-05,2026-S02,75,Nouvelle Aquitaine,65 ans ou plus,245.62152926,86.711467592,12057.761733
2026-01-12,2026-S03,75,Nouvelle Aquitaine,00-14 ans,8903.2013639,5436.5733114,41551.652028
2026-01-12,2026-S03,75,Nouvelle Aquitaine,15-64 ans,1595.3425072,863.03939962,23580.077394
2026-01-12,2026-S03,75,Nouvelle Aquitaine,65 ans ou plus,361.980383,190.20446981,9576.8374165
2026-01-19,2026-S04,75,Nouvelle Aquitaine,00-14 ans,9606.6565809,4473.3044733,46598.290598
2024-12-30,2025-S01,76,Occitanie,00-14 ans,13463.226259,5162.2418879,50599.70015
2025-01-06,2025-S02,76,Occitanie,00-14 ans,8722.1448468,2847.5711893,47196.593329
2025-01-06,2025-S02,76,Occitanie,15-64 ans,2046.0199005,818.66557511,24537.432394
2025-01-06,2025-S02,76,Occitanie,65 ans ou plus,635.25063525,215.28525296,9572.3014257
2025-01-13,2025-S03,76,Occitanie,65 ans ou plus,375.43902144,54.779512462,9429.8245614
2025-01-20,2025-S04,76,Occitanie,65 ans ou plus,355.91410606,110.13215859,7494.6466809
2025-01-27,2025-S05,76,Occitanie,15-64 ans,1983.961984,697.13400465,23492.169277
2025-01-27,2025-S05,76,Occitanie,65 ans ou plus,423.08144318,197.23865878,8264.4628099
2025-02-03,2025-S06,76,Occitanie,15-64 ans,1626.7592762,726.39225182,22277.227723
2025-02-03,2025-S06,76,Occitanie,65 ans ou plus,557.44062046,86.058519793,7399.577167
2025-02-10,2025-S07,76,Occitanie,15-64 ans,1949.6296296,1016.1836658,24348.109518
2025-02-10,2025-S07,76,Occitanie,65 ans ou plus,439.48212377,88.028169014,8686.440678
2025-02-10,2025-S07,76,Occitanie,Tous âges,3177.8591265,826.93443591,30813.178442
2025-02-17,2025-S08,76,Occitanie,15-64 ans,1947.8923436,1172.3329426,21982.758621
2025-03-03,2025-S10,76,Occitanie,Tous âges,2030.9540913,875.03837888,26326.874473
2025-03-10,2025-S11,76,Occitanie,00-14 ans,8639.8920013,3692.3076923,48287.671233
2025-03-10,2025-S11,76,Occitanie,65 ans ou plus,398.21407023,88.941595019,6791.5690867
2025-03-10,2025-S11,76,Occitanie,Tous âges,2550.1088263,514.63020144,28486.096807
2025-03-17,2025-S12,76,Occitanie,00-14 ans,8827.0242743,2365.9305994,50364.479788
2025-03-17,2025-S12,76,Occitanie,65 ans ou plus,347.52389227,58.910162003,11187.214612
2025-03-24,2025-S13,76,Occitanie,15-64 ans,1441.4414414,783.87458007,22959.88935
2025-03-24,2025-S13,76,Occitanie,Tous âges,2544.7843239,673.35029179,29921.096346
2025-03-31,2025-S14,76,Occitanie,00-14 ans,7950.6098479,6060.6060606,48232.848233
2025-03-31,2025-S14,76,Occitanie,65 ans ou plus,485.60938055,114.64603038,7843.1372549
2025-03-31,2025-S14,76,Occitanie,Tous âges,2576.3212101,979.96829514,29484.448232
2025-12-01,2025-S49,52,Pays de la Loire,65 ans ou plus,298.83183917,278.39643653,6404.657933
2025-12-01,2025-S49,52,Pays de la Loire,Tous âges,2669.6762142,1369.0975133,26346.575676
2025-12-08,2025-S50,52,Pays de la Loire,15-64 ans,1115.8021713,1047.4860335,19755.983107
2025-12-08,2025-S50,52,Pays de la Loire,Tous âges,2614.1356967,1350.2779984,26786.570743
2025-12-22,2025-S52,52,Pays de la Loire,00-14 ans,13647.058824,5378.9731051,47761.19403
2025-12-29,2026-S01,52,Pays de la Loire,15-64 ans,1330.9671695,620.15503876,21118.322516
2026-01-05,2026-S02,52,Pays de la Loire,Tous âges,2369.1371858,473.80889708,18723.290598
2026-01-12,2026-S03,52,Pays de la Loire,15-64 ans,1234.9538846,736.37702504,14686.248331
2026-01-12,2026-S03,52,Pays de la Loire,Tous âges,1998.9236565,772.7151612,18439.550141
2026-01-19,2026-S04,52,Pays de la Loire,15-64 ans,1286.7647059,1166.781057,15283.842795
2026-01-19,2026-S04,52,Pays de la Loire,Tous âges,2134.9540284,1172.3009815,21453.730387
2024-12-30,2025-S01,53,Bretagne,65 ans ou plus,264.30054748,143.98848092,10490.196078
2024-12-30,2025-S01,53,Bretagne,Tous âges,2060.0912779,782.60869565,23295.033358
2025-01-13,2025-S03,53,Bretagne,15-64 ans,1038.961039,582.14747736,17247.939125
2025-01-20,2025-S04,53,Bretagne,00-14 ans,6641.3662239,4494.3820225,35075.431034
2025-01-20,2025-S04,53,Bretagne,65 ans ou plus,339.19864321,193.72336304,5063.2911392
2025-01-20,2025-S04,53,Bretagne,Tous âges,1876.8625959,693.20214669,20802.047782
2025-01-27,2025-S05,53,Bretagne,00-14 ans,8269.2307692,3303.3033033,39679.144385
2025-02-03,2025-S06,53,Bretagne,Tous âges,1966.0411081,641.02564103,21746.233436
2025-02-17,2025-S08,53,Bretagne,65 ans ou plus,231.3840976,79.872204473,6122.4489796
2025-02-17,2025-S08,53,Bretagne,Tous âges,1865.1641733,985.78633654,22205.3397
2025-02-24,2025-S09,53,Bretagne,Tous âges,1609.4088517,607.83430887,19818.388195
2025-03-03,2025-S10,53,Bretagne,15-64 ans,823.09297473,1019.7960408,17499.075102
2025-03-03,2025-S10,53,Bretagne,Tous âges,1589.7405591,532.50499223,21905.609973
2025-03-10,2025-S11,53,Bretagne,15-64 ans,1095.985233,903.07043949,16006.339144
2025-03-10,2025-S11,53,Bretagne,65 ans ou plus,107.99136069,41.034058268,6461.5384615
2025-04-07,2025-S15,53,Bretagne,Tous âges,1644.2542787,546.32369679,22227.579556
2025-04-21,2025-S17,53,Bretagne,00-14 ans,5057.3360776,2777.7777778,40488.841658
2025-04-28,2025-S18,53,Bretagne,00-14 ans,4637.9170057,3448.2758621,39202.657807
2025-04-28,2025-S18,53,Bretagne,Tous âges,1440.7898513,829.41044609,20597.096686
2025-05-12,2025-S20,53,Bretagne,15-64 ans,772.29113035,799.01659496,19145.224597
2025-05-12,2025-S20,53,Bretagne,Tous âges,1613.5037855,791.74664107,23271.242664
2025-05-19,2025-S21,53,Bretagne,65 ans ou plus,150.69967707,171.08639863,5872.7569331
2025-05-26,2025-S22,53,Bretagne,00-14 ans,6336.0881543,5185.1851852,47074.954296
2025-05-26,2025-S22,53,Bretagne,15-64 ans,842.17434103,1124.9259917,17527.519052
2025-05-26,2025-S22,53,Bretagne,Tous âges,1788.7563884,944.03236682,23142.857143
2025-06-16,2025-S25,52,Pays de la Loire,00-14 ans,5965.0325677,2244.3890274,41709.577755
2025-06-16,2025-S25,52,Pays de la Loire,Tous âges,1948.8428745,740.93675576,19958.473916
2025-06-30,2025-S27,52,Pays de la Loire,Tous âges,2202.0005557,875.33156499,21515.298689
2025-07-07,2025-S28,52,Pays de la Loire,15-64 ans,1269.2411558,1026.2989096,14400.715564
2025-07-07,2025-S28,52,Pays de la Loire,65 ans ou plus,124.34717732,108.2837033,2944.6407538
2025-07-07,2025-S28,52,Pays de la Loire,Tous âges,2187.2142907,738.00738007,18821.48185
2025-07-14,2025-S29,52,Pays de la Loire,65 ans ou plus,151.51515152,111.29660545,2986.8578256
2025-07-14,2025-S29,52,Pays de la Loire,Tous âges,1806.8102849,696.67738478,18013.972056
2025-07-21,2025-S30,52,Pays de la Loire,00-14 ans,4866.3741524,2445.6521739,38881.309686
2025-08-04,2025-S32,52,Pays de la Loire,00-14 ans,4443.5040203,2881.8443804,34949.832776
2025-08-04,2025-S32,52,Pays de la Loire,65 ans ou plus,382.75070171,169.39582157,4252.7339004
2025-08-04,2025-S32,52,Pays de la Loire,Tous âges,1567.6567657,694.44444444,15470.260768
2025-08-11,2025-S33,52,Pays de la Loire,00-14 ans,4041.6166467,2191.7808219,35871.404399
2025-08-11,2025-S33,52,Pays de la Loire,15-64 ans,1045.34347,707.39549839,14810.690423
2025-08-11,2025-S33,52,Pays de la Loire,Tous âges,1395.0126491,586.97972252,15600.624025
2025-08-18,2025-S34,52,Pays de la Loire,15-64 ans,1282.7437213,1026.957638,13950.073421
2025-08-18,2025-S34,52,Pays de la Loire,65 ans ou plus,287.80743066,0.0,2887.1391076
2025-08-18,2025-S34,52,Pays de la Loire,Tous âges,1449.1687509,613.49693252,14569.732938
2025-08-25,2025-S35,52,Pays de la Loire,15-64 ans,1101.5393306,1057.2139303,15680.345572
2025-09-15,2025-S38,52,Pays de la Loire,00-14 ans,6830.6010929,5208.3333333,51007.423118
2025-09-15,2025-S38,52,Pays de la Loire,15-64 ans,1114.5847492,846.43288996,20394.173093
2025-09-22,2025-S39,52,Pays de la Loire,Tous âges,2155.7668578,803.21285141,23682.938618
2025-10-20,2025-S43,52,Pays de la Loire,00-14 ans,8986.1751152,4371.5846995,55254.60455
2025-11-03,2025-S45,52,Pays de la Loire,65 ans ou plus,249.44567627,0.0,5215.1238592
2025-11-10,2025-S46,52,Pays de la Loire,65 ans ou plus,172.31476163,61.462814997,3329.2231813
2025-11-17,2025-S47,52,Pays de la Loire,15-64 ans,936.47572967,536.19302949,16871.015204
2025-11-17,2025-S47,52,Pays de la Loire,65 ans ou plus,207.71513353,117.57789536,2932.5513196
2025-11-17,2025-S47,52,Pays de la Loire,Tous âges,2219.3836819,744.62217319,25214.97218
2025-12-01,2025-S49,52,Pays de la Loire,00-14 ans,9036.1445783,6289.3081761,48740.740741
2025-04-21,2025-S17,76,Occitanie,65 ans ou plus,386.40754631,116.27906977,10645.16129
2025-04-21,2025-S17,76,Occitanie,Tous âges,2468.3769532,584.00718778,29470.064725
2025-04-28,2025-S18,76,Occitanie,00-14 ans,6081.5363881,3505.8430718,43715.846995
2025-04-28,2025-S18,76,Occitanie,15-64 ans,1523.7776289,675.91604411,21596.079804
2025-04-28,2025-S18,76,Occitanie,Tous âges,2076.8971951,634.73744951,26275.346852
2025-05-05,2025-S19,76,Occitanie,15-64 ans,1706.2271487,1216.6405024,22083.732822
2025-05-19,2025-S21,76,Occitanie,15-64 ans,1498.6376022,568.38365897,21630.960608
2025-05-19,2025-S21,76,Occitanie,65 ans ou plus,495.39170507,117.54334411,7317.0731707
2025-05-26,2025-S22,76,Occitanie,00-14 ans,8333.3333333,3685.8974359,48221.092757
2025-05-26,2025-S22,76,Occitanie,65 ans ou plus,439.07793633,57.372346529,6928.8389513
2025-06-02,2025-S23,76,Occitanie,00-14 ans,7044.8772227,2970.2970297,48504.741065
2025-06-02,2025-S23,53,Bretagne,15-64 ans,1031.7371313,1401.0507881,17236.899091
2025-06-02,2025-S23,53,Bretagne,65 ans ou plus,124.42969722,122.34910277,4888.8888889
2025-06-02,2025-S23,53,Bretagne,Tous âges,1755.3098122,865.5126498,21315.655278
2025-06-09,2025-S24,53,Bretagne,Tous âges,1571.5611227,516.67449507,21360.874848
2025-06-16,2025-S25,53,Bretagne,00-14 ans,5937.408599,3324.099723,40891.840607
2025-06-16,2025-S25,53,Bretagne,15-64 ans,672.7175654,470.03525264,16084.519189
2025-06-16,2025-S25,53,Bretagne,Tous âges,1532.9989292,465.42553191,20534.388916
2025-06-23,2025-S26,53,Bretagne,65 ans ou plus,183.44883816,172.71157168,4726.7355982
2025-06-30,2025-S27,53,Bretagne,15-64 ans,1009.2334121,1031.5186246,16553.767993
2025-07-14,2025-S29,53,Bretagne,00-14 ans,5955.5854643,1886.7924528,41176.470588
2025-07-21,2025-S30,53,Bretagne,Tous âges,1352.6570048,705.55032926,17946.748592
2025-07-28,2025-S31,53,Bretagne,00-14 ans,4675.607104,1689.1891892,37902.097902
2025-08-04,2025-S32,53,Bretagne,00-14 ans,4458.8277598,2523.659306,32765.957447
2025-08-04,2025-S32,53,Bretagne,15-64 ans,828.1573499,1108.5180863,14120.922832
2025-08-11,2025-S33,53,Bretagne,15-64 ans,896.81476136,1063.2344712,15547.839506
2025-08-11,2025-S33,53,Bretagne,65 ans ou plus,265.051117,164.20361248,4691.0755149
2025-08-18,2025-S34,53,Bretagne,Tous âges,1477.2794422,781.77350905,16294.585579
2025-08-25,2025-S35,53,Bretagne,00-14 ans,3668.9419795,1773.0496454,31596.091205
2025-09-01,2025-S36,53,Bretagne,65 ans ou plus,147.12063892,86.505190311,5960.2649007
2025-09-01,2025-S36,53,Bretagne,Tous âges,1116.6175271,467.28971963,17374.410214
2025-09-08,2025-S37,53,Bretagne,00-14 ans,6894.1504178,5538.4615385,45382.323734
2025-09-08,2025-S37,53,Bretagne,15-64 ans,738.18311704,799.01659496,17930.204573
2025-09-22,2025-S39,53,Bretagne,15-64 ans,898.10017271,772.88941736,20627.631075
2025-10-06,2025-S41,53,Bretagne,65 ans ou plus,165.18686764,118.11023622,7242.3398329
2025-10-13,2025-S42,53,Bretagne,65 ans ou plus,354.53597497,481.34777377,5270.863836
2025-10-20,2025-S43,53,Bretagne,15-64 ans,860.81474297,779.22077922,16800.356506
2025-10-20,2025-S43,53,Bretagne,Tous âges,1811.5706772,584.93214787,22489.858012
2025-10-27,2025-S44,53,Bretagne,15-64 ans,893.07265267,1082.8025478,18681.318681
2025-10-27,2025-S44,53,Bretagne,Tous âges,1827.6422764,746.44273385,22119.005775
2025-11-10,2025-S46,53,Bretagne,00-14 ans,5722.599418,2976.1904762,47774.750227
2025-11-17,2025-S47,53,Bretagne,00-14 ans,7248.7644152,4129.7935103,45615.4465
2025-11-24,2025-S48,53,Bretagne,65 ans ou plus,254.88530161,197.78481013,4724.4094488
2025-12-15,2025-S51,53,Bretagne,00-14 ans,8707.8651685,3278.6885246,41167.192429
2025-12-15,2025-S51,53,Bretagne,15-64 ans,870.80997256,1073.2323232,18427.695636
2025-12-22,2025-S52,53,Bretagne,00-14 ans,10831.973899,5305.0397878,46746.987952
2025-12-29,2026-S01,53,Bretagne,15-64 ans,1029.7626523,954.97953615,18398.268398
2026-01-05,2026-S02,53,Bretagne,15-64 ans,1042.83054,1215.1536812,15629.480929
2026-01-12,2026-S03,53,Bretagne,00-14 ans,6457.5645756,5571.0306407,38705.32704
2026-01-12,2026-S03,53,Bretagne,15-64 ans,860.60606061,1234.5679012,15285.391809
2026-01-19,2026-S04,53,Bretagne,65 ans ou plus,144.65798719,115.16314779,6208.0536913
2026-01-19,2026-S04,53,Bretagne,Tous âges,1811.1254851,771.77508269,21838.803089
2024-12-30,2025-S01,75,Nouvelle Aquitaine,65 ans ou plus,597.56627553,182.64840183,13881.01983
2024-12-30,2025-S01,75,Nouvelle Aquitaine,Tous âges,3781.2314099,926.79650772,31358.161429
2025-01-20,2025-S04,75,Nouvelle Aquitaine,65 ans ou plus,264.24632353,117.84115013,9979.4238683
2025-01-27,2025-S05,75,Nouvelle Aquitaine,00-14 ans,10809.417426,4668.6746988,43373.895649
2025-01-27,2025-S05,75,Nouvelle Aquitaine,15-64 ans,1735.4360193,829.24990577,23821.597326
2025-01-27,2025-S05,75,Nouvelle Aquitaine,65 ans ou plus,364.62008939,74.257425743,6834.1708543
2025-02-10,2025-S07,75,Nouvelle Aquitaine,00-14 ans,9991.2816042,4846.5266559,46348.759458
2025-02-17,2025-S08,75,Nouvelle Aquitaine,00-14 ans,10075.394106,5523.255814,46655.328798
2025-02-17,2025-S08,75,Nouvelle Aquitaine,Tous âges,3019.1560244,903.53441403,31498.82904
2025-03-03,2025-S10,75,Nouvelle Aquitaine,00-14 ans,9060.9555189,4912.2807018,44403.215832
2025-03-10,2025-S11,75,Nouvelle Aquitaine,Tous âges,2148.444673,911.81079926,27183.838384
2025-03-17,2025-S12,75,Nouvelle Aquitaine,15-64 ans,1160.6894634,756.21173929,23971.593193
2025-03-24,2025-S13,75,Nouvelle Aquitaine,00-14 ans,8156.8771865,5172.4137931,47542.168675
2025-03-24,2025-S13,75,Nouvelle Aquitaine,65 ans ou plus,318.97926635,105.40184453,7180.385289
2025-03-31,2025-S14,75,Nouvelle Aquitaine,00-14 ans,7481.5215432,4465.4939107,46810.574824
2025-04-07,2025-S15,75,Nouvelle Aquitaine,00-14 ans,7598.7841945,3967.1682627,46152.099886
2025-04-07,2025-S15,75,Nouvelle Aquitaine,Tous âges,2293.500051,817.21601743,30256.256556
2025-04-14,2025-S16,75,Nouvelle Aquitaine,00-14 ans,7625.3110558,4641.350211,47989.405249
2025-04-14,2025-S16,75,Nouvelle Aquitaine,65 ans ou plus,272.18934911,25.91344908,8612.4401914
2025-04-14,2025-S16,75,Nouvelle Aquitaine,Tous âges,2431.2640498,939.54248366,31065.245332
2025-04-28,2025-S18,75,Nouvelle Aquitaine,00-14 ans,7860.0734183,4285.7142857,42661.448141
2025-05-05,2025-S19,75,Nouvelle Aquitaine,00-14 ans,5926.0747288,4582.6513912,40029.19708
2025-05-05,2025-S19,75,Nouvelle Aquitaine,65 ans ou plus,413.56492969,79.744816587,7295.029051
2025-05-19,2025-S21,75,Nouvelle Aquitaine,00-14 ans,6860.2540835,3531.3001605,41644.63247
2025-05-19,2025-S21,75,Nouvelle Aquitaine,15-64 ans,1297.1698113,804.75857243,20611.682853
2025-05-26,2025-S22,75,Nouvelle Aquitaine,00-14 ans,8222.9580574,4975.9229535,49195.121951
2025-05-26,2025-S22,75,Nouvelle Aquitaine,15-64 ans,1401.5602274,995.73257468,21571.972182
2025-06-02,2025-S23,75,Nouvelle Aquitaine,65 ans ou plus,274.50531854,77.821011673,9150.8052709
2025-06-02,2025-S23,75,Nouvelle Aquitaine,Tous âges,1970.9438179,771.77508269,27640.65614
2025-06-09,2025-S24,75,Nouvelle Aquitaine,15-64 ans,1363.7506285,1214.9848127,21223.021583
2025-06-16,2025-S25,75,Nouvelle Aquitaine,00-14 ans,8437.9615953,4694.8356808,43106.546855
2025-06-23,2025-S26,75,Nouvelle Aquitaine,00-14 ans,8807.5117371,4845.814978,43109.62503
2025-06-23,2025-S26,75,Nouvelle Aquitaine,15-64 ans,1654.1353383,1154.7344111,20366.103431
2025-06-23,2025-S26,75,Nouvelle Aquitaine,Tous âges,2495.5551964,919.96320147,26260.425276
2025-06-30,2025-S27,75,Nouvelle Aquitaine,65 ans ou plus,380.97311418,247.89291026,6882.312457
2025-06-30,2025-S27,75,Nouvelle Aquitaine,Tous âges,2994.3593876,846.13381932,28778.6481
2025-07-07,2025-S28,75,Nouvelle Aquitaine,Tous âges,2579.8367924,737.53814852,27023.835879
2025-07-14,2025-S29,75,Nouvelle Aquitaine,65 ans ou plus,355.68010347,150.56461731,7360.0973236
2025-07-21,2025-S30,75,Nouvelle Aquitaine,00-14 ans,6722.0085037,4186.0465116,38869.809554
2025-07-28,2025-S31,75,Nouvelle Aquitaine,00-14 ans,5275.3745516,3254.9728752,41222.36671
2025-08-04,2025-S32,75,Nouvelle Aquitaine,00-14 ans,6044.0713536,2521.0084034,38279.643592
2025-08-04,2025-S32,75,Nouvelle Aquitaine,Tous âges,1943.2568986,676.79734389,22337.972167
2025-08-11,2025-S33,75,Nouvelle Aquitaine,15-64 ans,2038.4359031,982.56735341,22235.184321
2025-08-11,2025-S33,75,Nouvelle Aquitaine,Tous âges,2419.4540089,618.95551257,25572.322414
2025-08-18,2025-S34,75,Nouvelle Aquitaine,00-14 ans,6324.4531081,2990.6542056,41109.969168
2025-08-18,2025-S34,75,Nouvelle Aquitaine,65 ans ou plus,436.35589613,123.51778656,7214.6658782
2025-08-25,2025-S35,75,Nouvelle Aquitaine,15-64 ans,1537.9746835,842.034355,20149.253731
2025-09-01,2025-S36,75,Nouvelle Aquitaine,Tous âges,1802.3441096,772.09797657,23352.226721
2025-09-08,2025-S37,75,Nouvelle Aquitaine,15-64 ans,1497.0652246,879.35279634,22161.217869
2025-09-08,2025-S37,75,Nouvelle Aquitaine,Tous âges,2330.2263648,738.15595222,29439.321832
