1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour allergie,Taux d'hospitalisations après passages aux urgences pour allergie,Taux d'actes médicaux SOS médecins pour allergie
2020-10-26,2020-S44,32,Hauts-de-France,15-64 ans,591.89109204,364.29872495,1266.1039538
2020-10-26,2020-S44,32,Hauts-de-France,65 ans ou plus,220.16732717,100.05002501,1589.5953757
2020-10-26,2020-S44,32,Hauts-de-France,Tous âges,577.45136514,275.48209366,1784.9240301
2020-11-02,2020-S45,32,Hauts-de-France,15-64 ans,582.68032952,120.84592145,1663.2548618
2020-11-02,2020-S45,32,Hauts-de-France,65 ans ou plus,204.68501251,0.0,1213.1715771
2020-11-09,2020-S46,32,Hauts-de-France,15-64 ans,537.95576808,175.23364486,1595.4570038
2020-11-16,2020-S47,32,Hauts-de-France,15-64 ans,660.03249391,423.72881356,1748.9421721
2020-11-16,2020-S47,32,Hauts-de-France,65 ans ou plus,143.74700527,104.49320794,1574.8031496
2020-11-23,2020-S48,32,Hauts-de-France,65 ans ou plus,205.33880903,52.273915316,2320.6751055
2020-12-14,2020-S51,32,Hauts-de-France,15-64 ans,605.94760884,361.44578313,1411.6969173
2020-12-21,2020-S52,32,Hauts-de-France,00-14 ans,1009.8176718,802.13903743,2151.0755378
2020-12-21,2020-S52,32,Hauts-de-France,15-64 ans,859.22669597,503.14465409,1898.7341772
2020-12-28,2020-S53,32,Hauts-de-France,15-64 ans,771.64647824,115.34025375,1417.2471775
2020-12-28,2020-S53,32,Hauts-de-France,65 ans ou plus,262.09677419,0.0,1616.9154229
2021-01-11,2021-S02,32,Hauts-de-France,15-64 ans,678.56478899,582.75058275,1674.7090548
2021-02-22,2021-S08,32,Hauts-de-France,15-64 ans,713.26676177,365.7262278,2724.5949926
2021-03-29,2021-S13,32,Hauts-de-France,15-64 ans,637.2891894,99.800399202,4300.5780347
2021-05-31,2021-S22,32,Hauts-de-France,65 ans ou plus,180.70112035,93.066542578,183.15018315
2021-06-07,2021-S23,32,Hauts-de-France,15-64 ans,1020.5351587,244.6183953,7806.4368866
2021-06-07,2021-S23,32,Hauts-de-France,65 ans ou plus,301.26153267,98.765432099,1219.5121951
2021-06-14,2021-S24,32,Hauts-de-France,65 ans ou plus,394.54806313,230.73373327,2693.6026936
2021-06-14,2021-S24,32,Hauts-de-France,Tous âges,1014.565545,265.52287582,7130.6887321
2021-06-21,2021-S25,32,Hauts-de-France,15-64 ans,854.28062197,380.04750594,3030.3030303
2021-06-21,2021-S25,32,Hauts-de-France,Tous âges,796.55998872,211.81952976,3106.9907291
2021-06-28,2021-S26,32,Hauts-de-France,00-14 ans,900.62111801,363.63636364,3257.2196105
2021-11-29,2021-S48,44,Grand Est,65 ans ou plus,192.61637239,98.489822718,1076.9230769
2021-12-06,2021-S49,44,Grand Est,15-64 ans,689.22790986,521.82163188,944.23133668
2021-12-06,2021-S49,44,Grand Est,65 ans ou plus,145.18470721,66.533599468,437.31778426
2021-12-13,2021-S50,44,Grand Est,00-14 ans,840.97859327,522.87581699,1243.339254
2022-01-17,2022-S03,44,Grand Est,65 ans ou plus,183.7007348,65.040650407,673.85444744
2022-01-17,2022-S03,44,Grand Est,Tous âges,629.73910808,205.62028787,1115.7156519
2022-01-24,2022-S04,44,Grand Est,Tous âges,681.21609688,207.32550104,1376.7629281
2022-01-31,2022-S05,44,Grand Est,Tous âges,744.43786482,415.44054007,1187.1013466
2022-02-07,2022-S06,44,Grand Est,65 ans ou plus,176.56500803,102.24948875,510.20408163
2022-02-21,2022-S08,44,Grand Est,Tous âges,675.80841617,260.3262756,1796.8375659
2022-02-28,2022-S09,44,Grand Est,15-64 ans,732.43305104,532.42981607,1478.4946237
2022-02-28,2022-S09,44,Grand Est,65 ans ou plus,238.36008263,134.49899126,1529.9026426
2022-03-07,2022-S10,44,Grand Est,00-14 ans,905.34979424,243.60535932,1145.0381679
2022-03-07,2022-S10,44,Grand Est,15-64 ans,639.9882301,236.63038334,1460.9421586
2022-03-07,2022-S10,44,Grand Est,Tous âges,597.41973318,118.18335303,1255.6192838
2022-03-14,2022-S11,44,Grand Est,00-14 ans,835.7978655,479.04191617,1567.2782875
2022-03-14,2022-S11,44,Grand Est,15-64 ans,769.71965257,496.61399549,1589.5953757
2022-03-21,2022-S12,44,Grand Est,Tous âges,609.65340699,195.43973941,1169.6730552
2022-03-28,2022-S13,44,Grand Est,65 ans ou plus,326.89450223,196.01437439,1621.6216216
2022-04-04,2022-S14,44,Grand Est,00-14 ans,907.96533223,122.24938875,622.72963155
2022-04-04,2022-S14,44,Grand Est,65 ans ou plus,155.08684864,101.55721056,638.29787234
2022-04-04,2022-S14,44,Grand Est,Tous âges,706.53173873,222.75531186,1011.7733628
2022-04-11,2022-S15,44,Grand Est,15-64 ans,856.57808039,426.74253201,2301.6517736
2022-04-11,2022-S15,44,Grand Est,Tous âges,785.17703174,289.01734104,1986.7549669
2022-04-18,2022-S16,44,Grand Est,00-14 ans,1230.3238647,871.08013937,2628.5714286
2022-04-25,2022-S17,44,Grand Est,00-14 ans,1042.378674,1022.1465077,2200.3034901
2022-05-16,2022-S20,44,Grand Est,15-64 ans,1308.9005236,746.61689221,7391.4382507
2022-05-16,2022-S20,44,Grand Est,65 ans ou plus,418.81443299,213.75133595,1044.7761194
2022-05-23,2022-S21,44,Grand Est,00-14 ans,1455.399061,657.89473684,3550.295858
2022-06-13,2022-S24,44,Grand Est,Tous âges,928.51184215,399.86091794,1975.3503292
2022-06-27,2022-S26,44,Grand Est,65 ans ou plus,594.6481665,226.75736961,1164.4832606
2022-07-18,2022-S29,44,Grand Est,00-14 ans,1497.6958525,948.76660342,2205.4190296
2022-07-18,2022-S29,44,Grand Est,Tous âges,1288.3697466,542.88816504,1744.7199265
2022-07-25,2022-S30,44,Grand Est,65 ans ou plus,601.8371872,37.257824143,1151.0791367
2022-08-01,2022-S31,44,Grand Est,00-14 ans,1605.7714685,838.57442348,2070.0636943
2022-08-15,2022-S33,44,Grand Est,Tous âges,1076.3126794,448.60542227,1590.4936015
2022-08-22,2022-S34,44,Grand Est,00-14 ans,1487.7546349,0.0,2406.4171123
2022-08-29,2022-S35,44,Grand Est,65 ans ou plus,395.93733861,189.03591682,1644.7368421
2022-08-29,2022-S35,44,Grand Est,Tous âges,1047.6555513,534.45313991,1884.4984802
2022-09-05,2022-S36,44,Grand Est,00-14 ans,1486.9888476,1034.4827586,1113.8613861
2022-09-05,2022-S36,44,Grand Est,15-64 ans,1060.4211169,954.19847328,1371.2374582
2022-09-12,2022-S37,44,Grand Est,15-64 ans,939.76274842,465.9832246,1022.3642173
2022-09-12,2022-S37,44,Grand Est,65 ans ou plus,364.41941362,247.52475248,844.59459459
2022-09-19,2022-S38,44,Grand Est,15-64 ans,889.20365124,435.20309478,999.41211052
2022-09-19,2022-S38,44,Grand Est,65 ans ou plus,455.18756867,201.47750168,672.26890756
2022-10-03,2022-S40,44,Grand Est,00-14 ans,1154.0767386,608.82800609,943.00943009
2022-10-10,2022-S41,44,Grand Est,65 ans ou plus,279.50310559,35.063113604,837.98882682
2022-10-10,2022-S41,44,Grand Est,Tous âges,727.09463532,302.54493682,990.82034096
2022-10-17,2022-S42,44,Grand Est,65 ans ou plus,375.09377344,130.89005236,1250.0
2023-11-06,2023-S45,53,Bretagne,15-64 ans,490.31625398,194.67878001,990.95217579
2023-11-06,2023-S45,53,Bretagne,65 ans ou plus,284.58844133,210.70375053,665.55740433
2023-11-13,2023-S46,53,Bretagne,00-14 ans,798.67805012,0.0,2121.2121212
2023-11-13,2023-S46,53,Bretagne,Tous âges,515.55662131,327.56200281,1183.7121212
2023-11-20,2023-S47,53,Bretagne,15-64 ans,472.78457995,483.09178744,1247.113164
2023-12-04,2023-S49,53,Bretagne,00-14 ans,569.63827969,241.54589372,1336.8983957
2023-12-11,2023-S50,53,Bretagne,15-64 ans,346.47550777,407.60869565,687.14632175
2023-12-18,2023-S51,53,Bretagne,Tous âges,592.92317501,287.90786948,947.86729858
2023-12-25,2023-S52,53,Bretagne,Tous âges,694.22329788,204.68501251,1193.8354678
2024-01-01,2024-S01,53,Bretagne,15-64 ans,533.56495843,405.13166779,971.96261682
2024-01-01,2024-S01,53,Bretagne,Tous âges,610.31631448,231.05360444,1149.6794163
2024-01-15,2024-S03,53,Bretagne,Tous âges,457.68065493,237.86869648,838.75026211
2024-01-22,2024-S04,53,Bretagne,15-64 ans,360.92676679,257.06940874,734.75385746
2024-01-29,2024-S05,53,Bretagne,00-14 ans,905.59824369,284.09090909,969.61861668
2024-01-29,2024-S05,53,Bretagne,Tous âges,448.89927438,142.72121789,640.12802561
2024-02-05,2024-S06,53,Bretagne,15-64 ans,340.13605442,245.09803922,832.07261725
2024-02-12,2024-S07,53,Bretagne,65 ans ou plus,91.491308326,88.809946714,728.59744991
2024-02-12,2024-S07,53,Bretagne,Tous âges,434.45077203,117.5364363,812.68582755
2024-02-26,2024-S09,53,Bretagne,00-14 ans,846.15384615,0.0,1876.1726079
2024-02-26,2024-S09,53,Bretagne,15-64 ans,440.1650619,141.84397163,806.7940552
2024-03-04,2024-S10,53,Bretagne,00-14 ans,1087.8010878,328.94736842,2167.1826625
2024-03-11,2024-S11,53,Bretagne,65 ans ou plus,175.24644031,162.27180527,667.77963272
2024-03-11,2024-S11,53,Bretagne,Tous âges,389.63448574,291.02305798,1223.553403
2024-03-18,2024-S12,53,Bretagne,00-14 ans,759.56763073,310.55900621,2570.9219858
2024-03-18,2024-S12,53,Bretagne,15-64 ans,518.25677267,494.74335189,1113.9674379
2024-03-25,2024-S13,53,Bretagne,00-14 ans,533.96618214,287.35632184,1779.9352751
2024-03-25,2024-S13,53,Bretagne,65 ans ou plus,221.53300842,123.86457473,317.46031746
2024-04-01,2024-S14,53,Bretagne,00-14 ans,929.96222028,285.71428571,1674.2770167
2024-04-01,2024-S14,53,Bretagne,65 ans ou plus,292.39766082,90.415913201,821.0180624
2024-04-01,2024-S14,53,Bretagne,Tous âges,547.52127596,310.33659585,1501.7064846
2024-04-08,2024-S15,53,Bretagne,15-64 ans,573.4847633,245.54941682,1715.2658662
2024-04-15,2024-S16,53,Bretagne,15-64 ans,425.68286626,425.01517911,1733.8534894
2024-04-22,2024-S17,53,Bretagne,Tous âges,396.06490354,118.42728565,2033.5256939
2024-04-29,2024-S18,53,Bretagne,00-14 ans,748.78322726,636.94267516,2804.7464941
2024-04-29,2024-S18,53,Bretagne,65 ans ou plus,148.87282008,175.66974089,413.2231405
2024-05-06,2024-S19,53,Bretagne,00-14 ans,759.41676792,300.3003003,4241.2818096
2024-05-06,2024-S19,53,Bretagne,Tous âges,520.14101601,324.29928191,2380.952381
2024-05-13,2024-S20,53,Bretagne,15-64 ans,441.97642792,301.02347983,1756.6974089
2024-05-13,2024-S20,53,Bretagne,Tous âges,442.98804539,139.59981387,1638.0655226
2024-05-20,2024-S21,53,Bretagne,15-64 ans,475.22063815,759.01328273,2338.1294964
2024-05-20,2024-S21,53,Bretagne,65 ans ou plus,269.60233655,135.19603425,477.70700637
2024-05-27,2024-S22,53,Bretagne,15-64 ans,447.14515019,128.20512821,2805.8877645
2024-06-24,2024-S26,53,Bretagne,00-14 ans,519.63048499,0.0,1897.0189702
2024-07-01,2024-S27,53,Bretagne,00-14 ans,589.0052356,288.18443804,1497.005988
2024-07-08,2024-S28,53,Bretagne,00-14 ans,1174.0331492,294.11764706,2510.0401606
2024-07-15,2024-S29,53,Bretagne,65 ans ou plus,381.29640779,208.42017507,269.17900404
2024-07-15,2024-S29,53,Bretagne,Tous âges,599.04856992,384.87661309,1245.7254519
2024-07-22,2024-S30,53,Bretagne,00-14 ans,739.74445192,340.13605442,2877.6978417
2024-07-22,2024-S30,53,Bretagne,15-64 ans,462.54512635,393.18479685,1609.3953893
2024-07-29,2024-S31,53,Bretagne,00-14 ans,533.42816501,340.13605442,3519.4174757
2024-07-29,2024-S31,53,Bretagne,Tous âges,436.11504008,211.31721061,1460.0409836
2024-08-05,2024-S32,53,Bretagne,65 ans ou plus,357.66884073,407.239819,1151.0791367
2024-08-12,2024-S33,53,Bretagne,00-14 ans,966.70247046,660.0660066,2846.975089
2024-08-19,2024-S34,53,Bretagne,65 ans ou plus,176.13386173,92.936802974,294.55081001
2024-08-26,2024-S35,53,Bretagne,15-64 ans,548.53326974,190.71837254,1410.8593416
2024-09-02,2024-S36,53,Bretagne,65 ans ou plus,292.79279279,132.04225352,1380.3680982
2024-09-02,2024-S36,53,Bretagne,Tous âges,483.02872063,191.70860292,1584.0041548
2024-09-09,2024-S37,53,Bretagne,00-14 ans,816.83945963,296.73590504,1883.2391714
2024-09-09,2024-S37,53,Bretagne,15-64 ans,668.97622745,195.18542615,1007.1338649
2024-09-09,2024-S37,53,Bretagne,Tous âges,640.98613251,381.95273335,1186.9436202
2024-09-16,2024-S38,53,Bretagne,Tous âges,493.55475555,272.35587835,1055.9155268
2024-09-23,2024-S39,53,Bretagne,15-64 ans,522.43043725,450.1607717,907.65588003
2024-09-30,2024-S40,53,Bretagne,65 ans ou plus,295.10961214,165.22098306,353.35689046
2024-10-07,2024-S41,53,Bretagne,65 ans ou plus,385.43897216,207.55500208,818.33060556
2024-10-07,2024-S41,53,Bretagne,Tous âges,519.9201983,322.13529682,1154.507492
2024-10-21,2024-S43,53,Bretagne,00-14 ans,653.84615385,898.20359281,1578.9473684
2024-10-28,2024-S44,53,Bretagne,00-14 ans,961.9238477,657.89473684,1873.0489074
2024-10-28,2024-S44,53,Bretagne,65 ans ou plus,241.01665206,206.78246485,736.37702504
2024-11-04,2024-S45,53,Bretagne,15-64 ans,436.21787314,314.07035176,1360.279829
2024-11-04,2024-S45,53,Bretagne,65 ans ou plus,233.44651952,321.54340836,990.0990099
2024-11-04,2024-S45,53,Bretagne,Tous âges,397.02233251,318.54379977,1294.7269303
2024-11-11,2024-S46,53,Bretagne,00-14 ans,597.10873664,0.0,1448.1707317
2024-11-25,2024-S48,53,Bretagne,00-14 ans,537.6344086,516.79586563,1121.0762332
2024-12-02,2024-S49,53,Bretagne,65 ans ou plus,363.71902705,125.7334451,344.23407917
2024-12-09,2024-S50,53,Bretagne,15-64 ans,398.26212889,307.12530713,936.0374415
2024-12-09,2024-S50,53,Bretagne,65 ans ou plus,149.98928648,120.67578439,458.71559633
2024-12-09,2024-S50,53,Bretagne,Tous âges,383.30494037,201.56774916,853.97096499
2024-12-23,2024-S52,53,Bretagne,Tous âges,553.1385954,263.21561746,647.05882353
2019-12-30,2020-S01,75,Nouvelle Aquitaine,65 ans ou plus,400.20880459,213.06818182,895.93383873
2019-12-30,2020-S01,75,Nouvelle Aquitaine,Tous âges,1004.9241282,322.88698955,1379.0891597
2020-01-06,2020-S02,75,Nouvelle Aquitaine,65 ans ou plus,281.61802355,126.29451882,906.34441088
2020-01-20,2020-S04,75,Nouvelle Aquitaine,00-14 ans,800.0,417.24617524,1898.9983306
2020-02-03,2020-S06,75,Nouvelle Aquitaine,15-64 ans,736.56270737,635.51401869,1496.5579168
2020-02-03,2020-S06,75,Nouvelle Aquitaine,65 ans ou plus,378.39248434,208.00832033,1230.9920348
2020-02-10,2020-S07,75,Nouvelle Aquitaine,15-64 ans,596.61277906,388.82997526,1264.902588
2020-02-17,2020-S08,75,Nouvelle Aquitaine,65 ans ou plus,309.95738086,156.08740895,839.74807558
2020-03-02,2020-S10,75,Nouvelle Aquitaine,00-14 ans,1039.2309691,751.87969925,2551.5554002
2020-03-09,2020-S11,75,Nouvelle Aquitaine,65 ans ou plus,385.26737556,238.5923054,1480.3849001
2020-03-09,2020-S11,75,Nouvelle Aquitaine,Tous âges,710.65570384,389.10505837,1898.2265395
2020-03-16,2020-S12,75,Nouvelle Aquitaine,15-64 ans,461.28911607,52.576235542,2309.0586146
2020-03-16,2020-S12,75,Nouvelle Aquitaine,65 ans ou plus,196.24945486,192.45573518,1283.0793905
2020-03-23,2020-S13,75,Nouvelle Aquitaine,00-14 ans,524.47552448,297.61904762,5831.3632782
2020-03-30,2020-S14,75,Nouvelle Aquitaine,65 ans ou plus,252.41901557,103.48395999,1996.672213
2020-04-06,2020-S15,75,Nouvelle Aquitaine,15-64 ans,524.18394091,87.183958152,3254.5201669
2020-04-06,2020-S15,75,Nouvelle Aquitaine,Tous âges,501.4787193,157.04065608,3335.6497568
2020-04-13,2020-S16,75,Nouvelle Aquitaine,15-64 ans,593.87848333,223.11468095,3279.5698925
2020-04-20,2020-S17,75,Nouvelle Aquitaine,15-64 ans,566.72369547,379.90713381,2714.4094716
2020-05-11,2020-S20,75,Nouvelle Aquitaine,15-64 ans,589.94287855,242.5222312,4596.7741935
2020-05-18,2020-S21,75,Nouvelle Aquitaine,Tous âges,701.92694595,393.64118092,5408.0629302
2020-08-10,2020-S33,75,Nouvelle Aquitaine,15-64 ans,1410.5878386,1520.0517464,2006.4493013
2020-08-10,2020-S33,75,Nouvelle Aquitaine,Tous âges,1264.6100786,1001.7134572,2085.3282264
2020-08-17,2020-S34,75,Nouvelle Aquitaine,15-64 ans,1285.9439186,864.93679308,1830.2828619
2020-08-17,2020-S34,75,Nouvelle Aquitaine,65 ans ou plus,605.68603214,459.45945946,1727.1157168
2020-08-31,2020-S36,75,Nouvelle Aquitaine,65 ans ou plus,608.46560847,441.8668876,1393.4970139
2020-09-07,2020-S37,75,Nouvelle Aquitaine,65 ans ou plus,510.46452272,158.85623511,1206.6365008
2020-09-14,2020-S38,75,Nouvelle Aquitaine,65 ans ou plus,485.62803518,267.66595289,1711.6524029
2020-09-28,2020-S40,75,Nouvelle Aquitaine,00-14 ans,674.26179958,556.58627087,3227.3374466
2020-09-28,2020-S40,75,Nouvelle Aquitaine,15-64 ans,708.49405652,514.85148515,1845.4674508
2020-09-28,2020-S40,75,Nouvelle Aquitaine,65 ans ou plus,264.07227241,214.0754616,1008.0645161
2020-09-28,2020-S40,75,Nouvelle Aquitaine,Tous âges,570.27149882,352.88928099,2039.3893486
2020-10-05,2020-S41,75,Nouvelle Aquitaine,00-14 ans,512.7010021,170.35775128,3633.1413381
2020-10-12,2020-S42,75,Nouvelle Aquitaine,15-64 ans,707.88107598,565.42810985,1756.1168114
2020-10-12,2020-S42,75,Nouvelle Aquitaine,Tous âges,623.84083628,288.66605895,2092.0502092
2020-11-23,2020-S48,75,Nouvelle Aquitaine,00-14 ans,672.70375162,0.0,3511.3748764
2020-12-07,2020-S50,75,Nouvelle Aquitaine,Tous âges,470.73079791,264.71504204,1370.4206242
2020-12-14,2020-S51,75,Nouvelle Aquitaine,Tous âges,453.10376076,314.61381155,1688.3116883
2021-01-04,2021-S01,75,Nouvelle Aquitaine,15-64 ans,603.05072721,593.58923625,1571.5138253
2021-01-04,2021-S01,75,Nouvelle Aquitaine,65 ans ou plus,172.91832934,120.91898428,641.02564103
2021-01-18,2021-S03,75,Nouvelle Aquitaine,15-64 ans,562.88478452,379.50664137,1462.8199919
2021-01-18,2021-S03,75,Nouvelle Aquitaine,65 ans ou plus,317.98700401,126.67848999,750.46904315
2021-01-25,2021-S04,75,Nouvelle Aquitaine,65 ans ou plus,186.72795174,79.009744535,849.11822338
2021-02-01,2021-S05,75,Nouvelle Aquitaine,15-64 ans,699.54227481,428.84990253,1619.1054442
2021-02-01,2021-S05,75,Nouvelle Aquitaine,65 ans ou plus,203.25203252,105.76414595,1021.7983651
2021-02-01,2021-S05,75,Nouvelle Aquitaine,Tous âges,607.63506671,287.76978417,1871.2105373
2021-02-08,2021-S06,75,Nouvelle Aquitaine,65 ans ou plus,234.50095266,136.42564802,1017.3548773
2021-02-08,2021-S06,75,Nouvelle Aquitaine,Tous âges,584.10664657,351.90615836,2019.3247204
2021-02-15,2021-S07,75,Nouvelle Aquitaine,00-14 ans,1416.7954663,542.4954792,3221.7041119
2021-02-15,2021-S07,75,Nouvelle Aquitaine,65 ans ou plus,236.99986059,234.49713392,992.4109749
2021-02-22,2021-S08,75,Nouvelle Aquitaine,65 ans ou plus,292.43837906,181.20631633,1328.2732448
2021-03-01,2021-S09,75,Nouvelle Aquitaine,15-64 ans,677.83094099,558.03571429,2646.4646465
2021-03-01,2021-S09,75,Nouvelle Aquitaine,65 ans ou plus,267.00393479,263.15789474,1311.4754098
2021-03-08,2021-S10,75,Nouvelle Aquitaine,15-64 ans,642.88010286,335.32041729,2405.4316198
2021-03-08,2021-S10,75,Nouvelle Aquitaine,65 ans ou plus,210.73335207,78.104660245,1761.5176152
2021-03-15,2021-S11,75,Nouvelle Aquitaine,15-64 ans,519.72596267,627.76957164,2152.8316524
2021-03-22,2021-S12,75,Nouvelle Aquitaine,15-64 ans,729.9270073,685.40095956,2473.4982332
2021-03-22,2021-S12,75,Nouvelle Aquitaine,65 ans ou plus,319.19138183,151.4004542,2012.0724346
2020-10-19,2020-S43,75,Nouvelle Aquitaine,15-64 ans,756.99648264,710.33938437,1529.7450425
2020-10-26,2020-S44,75,Nouvelle Aquitaine,15-64 ans,675.67567568,594.73237043,1500.8576329
2020-11-02,2020-S45,75,Nouvelle Aquitaine,15-64 ans,692.41271699,448.6316734,1716.4511815
2020-11-16,2020-S47,75,Nouvelle Aquitaine,00-14 ans,682.31441048,677.20090293,2712.5717267
2020-11-23,2020-S48,75,Nouvelle Aquitaine,65 ans ou plus,369.43992907,189.54779312,915.03267974
2020-11-30,2020-S49,75,Nouvelle Aquitaine,00-14 ans,739.9287476,512.82051282,3141.8753068
2020-12-07,2020-S50,75,Nouvelle Aquitaine,15-64 ans,506.67894979,484.7950639,1283.0188679
2020-12-14,2020-S51,75,Nouvelle Aquitaine,65 ans ou plus,212.8565347,110.19283747,1207.7294686
2020-12-21,2020-S52,75,Nouvelle Aquitaine,00-14 ans,1431.9809069,1944.4444444,3066.3615561
2020-12-21,2020-S52,75,Nouvelle Aquitaine,Tous âges,632.30959399,352.73368607,1819.446054
2020-12-28,2020-S53,75,Nouvelle Aquitaine,15-64 ans,764.76793249,580.43117745,1608.6869093
2020-12-28,2020-S53,75,Nouvelle Aquitaine,65 ans ou plus,228.61753631,104.38413361,960.61479347
2021-03-29,2021-S13,75,Nouvelle Aquitaine,00-14 ans,665.49912434,594.35364042,5126.0737046
2021-03-29,2021-S13,75,Nouvelle Aquitaine,15-64 ans,828.97684839,658.35065835,3676.7522022
2021-03-29,2021-S13,75,Nouvelle Aquitaine,65 ans ou plus,281.40189307,146.591742,2385.3211009
2021-04-05,2021-S14,75,Nouvelle Aquitaine,15-64 ans,675.7818639,177.61989343,3832.221163
2021-04-05,2021-S14,75,Nouvelle Aquitaine,Tous âges,663.18327974,202.29265003,3833.7408313
2021-04-19,2021-S16,75,Nouvelle Aquitaine,15-64 ans,587.3605948,419.87403779,2846.5075542
2021-04-26,2021-S17,75,Nouvelle Aquitaine,15-64 ans,661.99376947,328.94736842,2732.2404372
2021-05-03,2021-S18,75,Nouvelle Aquitaine,65 ans ou plus,332.1339607,268.38432636,1840.1015228
2021-05-24,2021-S21,75,Nouvelle Aquitaine,15-64 ans,694.15229281,454.70444211,2907.9778075
2020-05-04,2020-S19,75,Nouvelle Aquitaine,00-14 ans,958.58895706,543.47826087,7699.1942704
2020-05-04,2020-S19,75,Nouvelle Aquitaine,65 ans ou plus,361.91974823,262.54375729,1466.6666667
2020-05-11,2020-S20,75,Nouvelle Aquitaine,Tous âges,509.91790322,126.64239354,4432.6241135
2020-05-25,2020-S22,75,Nouvelle Aquitaine,00-14 ans,1635.2201258,1017.8117048,10116.731518
