1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour COVID-19,Taux d'hospitalisations après passages aux urgences pour COVID-19,Taux d'actes médicaux SOS médecins pour COVID-19
2020-03-16,2020-S12,02,Martinique,Tous âges,,,0.0
2020-03-23,2020-S13,02,Martinique,Tous âges,,,1830.9859155
2020-03-30,2020-S14,02,Martinique,Tous âges,,,5147.0588235
2020-04-06,2020-S15,02,Martinique,15-64 ans,,,4297.9942693
2020-04-06,2020-S15,02,Martinique,65 ans ou plus,,,2777.7777778
2020-04-06,2020-S15,02,Martinique,Tous âges,,,3817.9148311
2020-04-13,2020-S16,02,Martinique,15-64 ans,,,5949.0084986
2020-04-13,2020-S16,02,Martinique,65 ans ou plus,,,1219.5121951
2020-04-13,2020-S16,02,Martinique,Tous âges,,,3550.295858
2020-04-27,2020-S18,02,Martinique,00-04 ans,,,8333.3333333
2020-04-27,2020-S18,02,Martinique,15-64 ans,,,1779.3594306
2020-04-27,2020-S18,02,Martinique,65 ans ou plus,,,497.51243781
2020-05-04,2020-S19,02,Martinique,05-14 ans,,,0.0
2020-05-11,2020-S20,02,Martinique,05-14 ans,,,0.0
2020-05-11,2020-S20,02,Martinique,Tous âges,,,505.90219224
2020-05-18,2020-S21,02,Martinique,00-04 ans,,,0.0
2020-05-18,2020-S21,02,Martinique,65 ans ou plus,,,0.0
2020-05-25,2020-S22,02,Martinique,05-14 ans,,,1886.7924528
2020-05-25,2020-S22,02,Martinique,15-64 ans,,,621.11801242
2020-05-25,2020-S22,02,Martinique,Tous âges,,,631.91153239
2020-06-01,2020-S23,02,Martinique,00-04 ans,,,0.0
2020-06-01,2020-S23,02,Martinique,15-64 ans,,,581.39534884
2020-06-01,2020-S23,02,Martinique,65 ans ou plus,,,0.0
2020-06-01,2020-S23,02,Martinique,Tous âges,,,311.04199067
2020-06-08,2020-S24,02,Martinique,00-04 ans,,,0.0
2020-06-08,2020-S24,02,Martinique,05-14 ans,,,0.0
2020-06-08,2020-S24,02,Martinique,15-64 ans,,,292.39766082
2020-06-08,2020-S24,02,Martinique,Tous âges,,,157.72870662
2020-06-15,2020-S25,02,Martinique,Tous âges,,,318.47133758
2020-06-22,2020-S26,02,Martinique,00-04 ans,,,0.0
2020-06-22,2020-S26,02,Martinique,05-14 ans,,,0.0
2020-07-06,2020-S28,02,Martinique,15-64 ans,,,563.38028169
2020-07-13,2020-S29,02,Martinique,15-64 ans,,,1049.8687664
2020-07-20,2020-S30,02,Martinique,05-14 ans,,,1190.4761905
2020-07-20,2020-S30,02,Martinique,65 ans ou plus,,,469.48356808
2020-07-27,2020-S31,02,Martinique,05-14 ans,,,0.0
2020-08-03,2020-S32,02,Martinique,05-14 ans,,,1694.9152542
2020-08-24,2020-S35,02,Martinique,15-64 ans,,,3830.6451613
2020-08-24,2020-S35,02,Martinique,Tous âges,,,2346.3687151
2020-08-31,2020-S36,02,Martinique,00-04 ans,,,3125.0
2020-08-31,2020-S36,02,Martinique,15-64 ans,,,2653.0612245
2020-08-31,2020-S36,02,Martinique,Tous âges,,,2015.6774916
2020-09-07,2020-S37,02,Martinique,15-64 ans,,,2988.5057471
2020-09-07,2020-S37,02,Martinique,65 ans ou plus,,,2127.6595745
2020-09-14,2020-S38,02,Martinique,15-64 ans,,,4703.4764826
2020-09-21,2020-S39,02,Martinique,65 ans ou plus,,,628.93081761
2020-09-21,2020-S39,02,Martinique,Tous âges,,,2739.7260274
2023-10-30,2023-S44,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-10-30,2023-S44,01,Guadeloupe,15-64 ans,0.0,0.0,
2023-10-30,2023-S44,01,Guadeloupe,65 ans ou plus,964.63022508,0.0,
2023-10-30,2023-S44,01,Guadeloupe,Tous âges,194.93177388,0.0,
2023-11-13,2023-S46,01,Guadeloupe,00-04 ans,406.50406504,0.0,
2023-11-13,2023-S46,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-11-13,2023-S46,01,Guadeloupe,15-64 ans,326.26427406,884.95575221,
2023-11-20,2023-S47,01,Guadeloupe,15-64 ans,314.46540881,0.0,
2023-11-20,2023-S47,01,Guadeloupe,Tous âges,186.45121193,0.0,
2023-11-27,2023-S48,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-11-27,2023-S48,01,Guadeloupe,65 ans ou plus,1846.1538462,2068.9655172,
2023-12-04,2023-S49,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-12-04,2023-S49,01,Guadeloupe,15-64 ans,305.81039755,0.0,
2023-12-11,2023-S50,01,Guadeloupe,15-64 ans,451.80722892,0.0,
2023-12-25,2023-S52,01,Guadeloupe,65 ans ou plus,1719.9017199,724.63768116,
2024-01-01,2024-S01,01,Guadeloupe,15-64 ans,566.57223796,0.0,
2024-01-01,2024-S01,01,Guadeloupe,65 ans ou plus,4521.2765957,5072.4637681,
2024-01-08,2024-S02,01,Guadeloupe,Tous âges,804.45544554,0.0,
2024-01-15,2024-S03,01,Guadeloupe,05-14 ans,332.22591362,0.0,
2024-01-22,2024-S04,01,Guadeloupe,65 ans ou plus,1388.8888889,763.35877863,
2024-01-29,2024-S05,01,Guadeloupe,05-14 ans,0.0,0.0,
2024-02-05,2024-S06,01,Guadeloupe,00-04 ans,0.0,0.0,
2024-02-05,2024-S06,01,Guadeloupe,15-64 ans,0.0,0.0,
2024-02-05,2024-S06,01,Guadeloupe,Tous âges,119.83223487,0.0,
2024-02-12,2024-S07,01,Guadeloupe,00-04 ans,0.0,0.0,
2024-02-12,2024-S07,01,Guadeloupe,Tous âges,521.4368482,727.27272727,
2024-02-19,2024-S08,01,Guadeloupe,15-64 ans,137.93103448,0.0,
2024-02-26,2024-S09,01,Guadeloupe,15-64 ans,0.0,0.0,
2024-03-04,2024-S10,01,Guadeloupe,00-04 ans,416.66666667,0.0,
2024-03-04,2024-S10,01,Guadeloupe,15-64 ans,136.05442177,0.0,
2024-03-04,2024-S10,01,Guadeloupe,65 ans ou plus,284.9002849,0.0,
2024-03-04,2024-S10,01,Guadeloupe,Tous âges,186.21973929,0.0,
2024-03-11,2024-S11,01,Guadeloupe,65 ans ou plus,563.38028169,0.0,
2024-03-18,2024-S12,01,Guadeloupe,15-64 ans,140.05602241,0.0,
2024-03-25,2024-S13,01,Guadeloupe,00-04 ans,0.0,0.0,
2024-04-01,2024-S14,01,Guadeloupe,65 ans ou plus,294.11764706,0.0,
2024-04-01,2024-S14,01,Guadeloupe,Tous âges,66.711140761,0.0,
2024-04-08,2024-S15,01,Guadeloupe,65 ans ou plus,617.28395062,0.0,
2024-04-15,2024-S16,01,Guadeloupe,15-64 ans,0.0,0.0,
2024-04-15,2024-S16,01,Guadeloupe,65 ans ou plus,588.23529412,0.0,
2024-04-22,2024-S17,01,Guadeloupe,65 ans ou plus,977.19869707,0.0,
2024-04-29,2024-S18,01,Guadeloupe,00-04 ans,0.0,0.0,
2024-04-29,2024-S18,01,Guadeloupe,15-64 ans,0.0,0.0,
2024-04-29,2024-S18,01,Guadeloupe,Tous âges,203.25203252,0.0,
2024-05-06,2024-S19,01,Guadeloupe,00-04 ans,803.21285141,6250.0,
2024-05-06,2024-S19,01,Guadeloupe,Tous âges,257.56600129,381.67938931,
2024-05-13,2024-S20,01,Guadeloupe,00-04 ans,0.0,0.0,
2024-05-20,2024-S21,01,Guadeloupe,15-64 ans,443.78698225,0.0,
2024-05-20,2024-S21,01,Guadeloupe,65 ans ou plus,928.79256966,934.57943925,
2024-05-27,2024-S22,01,Guadeloupe,05-14 ans,0.0,0.0,
2024-05-27,2024-S22,01,Guadeloupe,15-64 ans,0.0,0.0,
2024-05-27,2024-S22,01,Guadeloupe,65 ans ou plus,641.02564103,943.39622642,
2024-05-27,2024-S22,01,Guadeloupe,Tous âges,134.22818792,429.18454936,
2024-06-03,2024-S23,01,Guadeloupe,Tous âges,609.75609756,2112.6760563,
2024-06-10,2024-S24,01,Guadeloupe,00-04 ans,847.45762712,4347.826087,
2024-06-10,2024-S24,01,Guadeloupe,15-64 ans,899.55022489,0.0,
2024-06-10,2024-S24,01,Guadeloupe,65 ans ou plus,2898.5507246,793.65079365,
2024-06-10,2024-S24,01,Guadeloupe,Tous âges,1193.6339523,763.35877863,
2024-06-17,2024-S25,01,Guadeloupe,05-14 ans,0.0,0.0,
2024-06-17,2024-S25,01,Guadeloupe,65 ans ou plus,3269.7547684,3225.8064516,
2024-06-17,2024-S25,01,Guadeloupe,Tous âges,1736.9727047,1858.7360595,
2024-06-24,2024-S26,01,Guadeloupe,15-64 ans,1317.715959,0.0,
2024-06-24,2024-S26,01,Guadeloupe,65 ans ou plus,6213.0177515,5303.030303,
2024-07-01,2024-S27,01,Guadeloupe,15-64 ans,923.07692308,925.92592593,
2024-07-01,2024-S27,01,Guadeloupe,65 ans ou plus,4105.5718475,3448.2758621,
2024-07-08,2024-S28,01,Guadeloupe,15-64 ans,1637.1077763,1960.7843137,
2024-07-22,2024-S30,01,Guadeloupe,05-14 ans,881.05726872,4545.4545455,
2024-07-22,2024-S30,01,Guadeloupe,15-64 ans,827.5862069,0.0,
2024-07-22,2024-S30,01,Guadeloupe,65 ans ou plus,1432.6647564,892.85714286,
2024-07-29,2024-S31,01,Guadeloupe,Tous âges,1077.4410774,2076.1245675,
2024-08-05,2024-S32,01,Guadeloupe,00-04 ans,2380.952381,0.0,
2024-08-05,2024-S32,01,Guadeloupe,65 ans ou plus,3466.6666667,2857.1428571,
2024-08-05,2024-S32,01,Guadeloupe,Tous âges,1720.7147584,1792.1146953,
2024-08-12,2024-S33,01,Guadeloupe,15-64 ans,1098.9010989,0.0,
2024-08-12,2024-S33,01,Guadeloupe,Tous âges,1394.4223108,355.87188612,
2024-08-19,2024-S34,01,Guadeloupe,05-14 ans,485.4368932,0.0,
2024-08-19,2024-S34,01,Guadeloupe,65 ans ou plus,2144.772118,781.25,
2024-08-26,2024-S35,01,Guadeloupe,Tous âges,1196.3406052,1915.7088123,
2024-09-02,2024-S36,01,Guadeloupe,05-14 ans,555.55555556,0.0,
2024-09-02,2024-S36,01,Guadeloupe,15-64 ans,436.68122271,793.65079365,
2024-09-02,2024-S36,01,Guadeloupe,Tous âges,1269.393512,3237.4100719,
2024-09-09,2024-S37,01,Guadeloupe,05-14 ans,0.0,0.0,
2024-09-09,2024-S37,01,Guadeloupe,15-64 ans,537.6344086,0.0,
2024-09-09,2024-S37,01,Guadeloupe,65 ans ou plus,1591.5119363,781.25,
2024-09-16,2024-S38,01,Guadeloupe,05-14 ans,0.0,0.0,
2024-09-23,2024-S39,01,Guadeloupe,00-04 ans,0.0,0.0,
2024-09-23,2024-S39,01,Guadeloupe,15-64 ans,295.42097489,961.53846154,
2024-09-23,2024-S39,01,Guadeloupe,65 ans ou plus,1457.7259475,1600.0,
2024-09-23,2024-S39,01,Guadeloupe,Tous âges,438.59649123,1090.9090909,
2024-09-30,2024-S40,01,Guadeloupe,00-04 ans,0.0,0.0,
2024-09-30,2024-S40,01,Guadeloupe,15-64 ans,268.45637584,0.0,
2024-10-14,2024-S42,01,Guadeloupe,15-64 ans,136.98630137,0.0,
2024-10-14,2024-S42,01,Guadeloupe,65 ans ou plus,857.14285714,1600.0,
2024-10-21,2024-S43,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2024-10-28,2024-S44,01,Guadeloupe,Tous âges,169.10935738,378.78787879,
2024-11-04,2024-S45,01,Guadeloupe,65 ans ou plus,269.54177898,0.0,
2024-11-11,2024-S46,01,Guadeloupe,00-04 ans,0.0,0.0,
2024-11-11,2024-S46,01,Guadeloupe,15-64 ans,0.0,0.0,
2024-11-11,2024-S46,01,Guadeloupe,65 ans ou plus,280.8988764,781.25,
2024-11-11,2024-S46,01,Guadeloupe,Tous âges,58.038305281,346.02076125,
2024-11-18,2024-S47,01,Guadeloupe,15-64 ans,141.04372355,0.0,
2024-11-18,2024-S47,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2024-11-25,2024-S48,01,Guadeloupe,00-04 ans,297.61904762,0.0,
2024-12-02,2024-S49,01,Guadeloupe,15-64 ans,0.0,0.0,
2024-12-02,2024-S49,01,Guadeloupe,65 ans ou plus,589.97050147,0.0,
2024-12-02,2024-S49,01,Guadeloupe,Tous âges,122.77470841,0.0,
2024-12-09,2024-S50,01,Guadeloupe,00-04 ans,0.0,0.0,
2024-12-09,2024-S50,01,Guadeloupe,15-64 ans,143.26647564,0.0,
2024-12-23,2024-S52,01,Guadeloupe,15-64 ans,134.40860215,0.0,
2021-11-29,2021-S48,02,Martinique,65 ans ou plus,,,9905.6603774
2021-11-29,2021-S48,02,Martinique,Tous âges,,,12160.0
2021-12-06,2021-S49,02,Martinique,00-04 ans,,,2816.9014085
2021-12-06,2021-S49,02,Martinique,15-64 ans,,,15402.298851
2021-12-13,2021-S50,02,Martinique,00-04 ans,,,1398.6013986
2021-12-13,2021-S50,02,Martinique,15-64 ans,,,13397.129187
2021-12-20,2021-S51,02,Martinique,05-14 ans,,,5454.5454545
2021-12-27,2021-S52,02,Martinique,65 ans ou plus,,,12658.227848
2022-01-03,2022-S01,02,Martinique,00-04 ans,,,5617.9775281
2022-01-03,2022-S01,02,Martinique,Tous âges,,,26673.751328
2022-01-10,2022-S02,02,Martinique,00-04 ans,,,5172.4137931
2022-01-10,2022-S02,02,Martinique,65 ans ou plus,,,18592.964824
2022-01-31,2022-S05,02,Martinique,05-14 ans,,,19298.245614
2022-01-31,2022-S05,02,Martinique,Tous âges,,,23012.160898
2022-02-07,2022-S06,02,Martinique,00-04 ans,,,4316.5467626
2022-02-07,2022-S06,02,Martinique,05-14 ans,,,21705.426357
2022-02-07,2022-S06,02,Martinique,Tous âges,,,19809.322034
2022-02-14,2022-S07,02,Martinique,05-14 ans,,,10000.0
2022-02-14,2022-S07,02,Martinique,15-64 ans,,,20000.0
2022-02-21,2022-S08,02,Martinique,00-04 ans,,,
2022-02-21,2022-S08,02,Martinique,15-64 ans,,,
2022-02-21,2022-S08,02,Martinique,65 ans ou plus,,,
2022-02-28,2022-S09,02,Martinique,00-04 ans,,,13636.363636
2022-02-28,2022-S09,02,Martinique,15-64 ans,,,43030.30303
2022-02-28,2022-S09,02,Martinique,65 ans ou plus,,,13725.490196
2022-03-07,2022-S10,02,Martinique,15-64 ans,,,35053.763441
2022-03-07,2022-S10,02,Martinique,65 ans ou plus,,,20454.545455
2022-03-14,2022-S11,02,Martinique,15-64 ans,,,25747.126437
2022-03-14,2022-S11,02,Martinique,65 ans ou plus,,,15175.097276
2022-03-21,2022-S12,02,Martinique,15-64 ans,,,11002.444988
2022-03-28,2022-S13,02,Martinique,65 ans ou plus,,,7582.9383886
2022-04-04,2022-S14,02,Martinique,00-04 ans,,,1754.3859649
2022-04-11,2022-S15,02,Martinique,00-04 ans,,,0.0
2022-04-18,2022-S16,02,Martinique,15-64 ans,,,11470.588235
2022-04-18,2022-S16,02,Martinique,65 ans ou plus,,,9859.1549296
2022-05-02,2022-S18,02,Martinique,00-04 ans,,,4310.3448276
2022-05-02,2022-S18,02,Martinique,65 ans ou plus,,,11000.0
2022-05-09,2022-S19,02,Martinique,05-14 ans,,,13586.956522
2022-05-09,2022-S19,02,Martinique,15-64 ans,,,21377.672209
2022-05-09,2022-S19,02,Martinique,65 ans ou plus,,,12903.225806
2022-05-09,2022-S19,02,Martinique,Tous âges,,,15392.670157
2022-05-16,2022-S20,02,Martinique,00-04 ans,,,10071.942446
2022-05-16,2022-S20,02,Martinique,65 ans ou plus,,,20704.845815
2022-05-16,2022-S20,02,Martinique,Tous âges,,,19491.525424
2022-05-23,2022-S21,02,Martinique,00-04 ans,,,4895.1048951
2022-05-23,2022-S21,02,Martinique,05-14 ans,,,13888.888889
2022-05-30,2022-S22,02,Martinique,00-04 ans,,,9890.1098901
2022-05-30,2022-S22,02,Martinique,05-14 ans,,,22000.0
2022-05-30,2022-S22,02,Martinique,65 ans ou plus,,,30769.230769
2022-06-06,2022-S23,02,Martinique,05-14 ans,,,21818.181818
2022-06-06,2022-S23,02,Martinique,15-64 ans,,,29876.54321
2022-06-06,2022-S23,02,Martinique,Tous âges,,,26136.363636
2022-06-13,2022-S24,02,Martinique,15-64 ans,,,31151.832461
2022-06-20,2022-S25,02,Martinique,00-04 ans,,,5982.9059829
2022-06-20,2022-S25,02,Martinique,05-14 ans,,,13978.494624
2022-06-20,2022-S25,02,Martinique,Tous âges,,,25027.808676
2022-06-27,2022-S26,02,Martinique,00-04 ans,,,7865.1685393
2022-07-04,2022-S27,02,Martinique,05-14 ans,,,10909.090909
2022-07-11,2022-S28,02,Martinique,Tous âges,,,14383.561644
2022-07-25,2022-S30,02,Martinique,00-04 ans,,,1315.7894737
2022-07-25,2022-S30,02,Martinique,05-14 ans,,,3076.9230769
2022-08-01,2022-S31,02,Martinique,15-64 ans,,,11699.164345
2022-08-08,2022-S32,02,Martinique,00-04 ans,,,0.0
2022-08-15,2022-S33,02,Martinique,00-04 ans,,,0.0
2022-08-22,2022-S34,02,Martinique,05-14 ans,,,7317.0731707
2022-08-22,2022-S34,02,Martinique,15-64 ans,,,7456.1403509
2022-08-22,2022-S34,02,Martinique,Tous âges,,,7151.5151515
2020-09-28,2020-S40,02,Martinique,05-14 ans,,,3076.9230769
2020-10-05,2020-S41,02,Martinique,00-04 ans,,,0.0
2020-10-05,2020-S41,02,Martinique,15-64 ans,,,5360.8247423
2020-10-12,2020-S42,02,Martinique,15-64 ans,,,5492.4242424
2020-10-12,2020-S42,02,Martinique,Tous âges,,,3850.1560874
2020-10-19,2020-S43,02,Martinique,Tous âges,,,4500.5488474
2020-10-26,2020-S44,02,Martinique,05-14 ans,,,2702.7027027
2020-11-02,2020-S45,02,Martinique,00-04 ans,,,0.0
2020-11-02,2020-S45,02,Martinique,05-14 ans,,,0.0
2020-11-02,2020-S45,02,Martinique,Tous âges,,,3365.3846154
2020-11-09,2020-S46,02,Martinique,65 ans ou plus,,,1376.146789
2020-11-09,2020-S46,02,Martinique,Tous âges,,,2467.5324675
2020-11-23,2020-S48,02,Martinique,05-14 ans,,,1030.9278351
2020-11-23,2020-S48,02,Martinique,15-64 ans,,,1595.7446809
2020-11-30,2020-S49,02,Martinique,05-14 ans,,,1724.137931
2020-11-30,2020-S49,02,Martinique,65 ans ou plus,,,1162.7906977
2020-11-30,2020-S49,02,Martinique,Tous âges,,,840.33613445
2020-12-07,2020-S50,02,Martinique,00-04 ans,,,1538.4615385
2020-12-07,2020-S50,02,Martinique,15-64 ans,,,2110.817942
2020-12-07,2020-S50,02,Martinique,65 ans ou plus,,,520.83333333
2020-12-07,2020-S50,02,Martinique,Tous âges,,,1825.2933507
2020-12-14,2020-S51,02,Martinique,15-64 ans,,,0.0
2020-12-14,2020-S51,02,Martinique,65 ans ou plus,,,456.62100457
2020-12-21,2020-S52,02,Martinique,05-14 ans,,,0.0
2020-12-21,2020-S52,02,Martinique,65 ans ou plus,,,0.0
2020-12-21,2020-S52,02,Martinique,Tous âges,,,500.83472454
2020-12-28,2020-S53,02,Martinique,65 ans ou plus,,,490.19607843
2020-12-28,2020-S53,02,Martinique,Tous âges,,,671.1409396
2021-01-11,2021-S02,02,Martinique,05-14 ans,,,1785.7142857
2021-01-11,2021-S02,02,Martinique,65 ans ou plus,,,0.0
2021-01-18,2021-S03,02,Martinique,Tous âges,,,583.94160584
2021-01-25,2021-S04,02,Martinique,00-04 ans,,,0.0
2021-01-25,2021-S04,02,Martinique,65 ans ou plus,,,0.0
2021-02-01,2021-S05,02,Martinique,65 ans ou plus,,,0.0
2021-02-08,2021-S06,02,Martinique,00-04 ans,,,0.0
2021-02-08,2021-S06,02,Martinique,Tous âges,,,1833.5684062
2021-02-15,2021-S07,02,Martinique,05-14 ans,,,0.0
2021-02-22,2021-S08,02,Martinique,15-64 ans,,,3846.1538462
2021-02-22,2021-S08,02,Martinique,Tous âges,,,2161.3832853
2021-03-01,2021-S09,02,Martinique,Tous âges,,,2105.2631579
2021-03-15,2021-S11,02,Martinique,15-64 ans,,,5978.2608696
2021-03-15,2021-S11,02,Martinique,Tous âges,,,3055.2291422
2021-03-22,2021-S12,02,Martinique,00-04 ans,,,0.0
2021-03-22,2021-S12,02,Martinique,15-64 ans,,,15297.450425
2021-03-22,2021-S12,02,Martinique,65 ans ou plus,,,3626.9430052
2021-03-29,2021-S13,02,Martinique,Tous âges,,,6675.5674232
2021-04-05,2021-S14,02,Martinique,05-14 ans,,,1754.3859649
2021-04-12,2021-S15,02,Martinique,65 ans ou plus,,,6488.5496183
2021-04-19,2021-S16,02,Martinique,05-14 ans,,,5405.4054054
2021-04-19,2021-S16,02,Martinique,15-64 ans,,,10540.540541
2021-04-19,2021-S16,02,Martinique,65 ans ou plus,,,5687.2037915
2021-04-19,2021-S16,02,Martinique,Tous âges,,,7442.4898512
2021-04-26,2021-S17,02,Martinique,15-64 ans,,,9192.2005571
2021-04-26,2021-S17,02,Martinique,Tous âges,,,7065.2173913
2021-05-03,2021-S18,02,Martinique,05-14 ans,,,9195.4022989
2021-05-03,2021-S18,02,Martinique,15-64 ans,,,11006.289308
2021-05-03,2021-S18,02,Martinique,Tous âges,,,6703.9106145
2021-05-10,2021-S19,02,Martinique,00-04 ans,,,0.0
2021-05-10,2021-S19,02,Martinique,05-14 ans,,,0.0
2021-05-10,2021-S19,02,Martinique,65 ans ou plus,,,1298.7012987
2021-05-17,2021-S20,02,Martinique,05-14 ans,,,3488.372093
2021-05-17,2021-S20,02,Martinique,15-64 ans,,,4069.7674419
2021-05-17,2021-S20,02,Martinique,65 ans ou plus,,,909.09090909
2021-05-24,2021-S21,02,Martinique,Tous âges,,,1382.4884793
2021-05-31,2021-S22,02,Martinique,05-14 ans,,,2000.0
2021-05-31,2021-S22,02,Martinique,Tous âges,,,1813.4715026
2021-06-07,2021-S23,02,Martinique,00-04 ans,,,0.0
2021-06-07,2021-S23,02,Martinique,65 ans ou plus,,,956.93779904
2021-06-14,2021-S24,02,Martinique,15-64 ans,,,1902.173913
2021-06-14,2021-S24,02,Martinique,65 ans ou plus,,,966.18357488
2021-07-05,2021-S27,02,Martinique,00-04 ans,,,3797.4683544
2021-07-05,2021-S27,02,Martinique,65 ans ou plus,,,2764.9769585
2021-07-05,2021-S27,02,Martinique,Tous âges,,,10960.591133
2021-07-12,2021-S28,02,Martinique,00-04 ans,,,0.0
2021-07-19,2021-S29,02,Martinique,15-64 ans,,,35807.860262
2021-07-26,2021-S30,02,Martinique,Tous âges,,,31572.769953
2021-08-02,2021-S31,02,Martinique,05-14 ans,,,13953.488372
2021-08-02,2021-S31,02,Martinique,15-64 ans,,,41125.541126
2021-08-02,2021-S31,02,Martinique,65 ans ou plus,,,28723.404255
2021-08-09,2021-S32,02,Martinique,15-64 ans,,,43570.057582
2021-08-09,2021-S32,02,Martinique,Tous âges,,,36911.28149
2021-08-16,2021-S33,02,Martinique,05-14 ans,,,22222.222222
2021-08-16,2021-S33,02,Martinique,15-64 ans,,,40159.045726
2021-08-23,2021-S34,02,Martinique,00-04 ans,,,11764.705882
2021-08-23,2021-S34,02,Martinique,65 ans ou plus,,,27794.561934
2021-08-30,2021-S35,02,Martinique,15-64 ans,,,34157.303371
2021-08-30,2021-S35,02,Martinique,Tous âges,,,28044.280443
2021-09-06,2021-S36,02,Martinique,65 ans ou plus,,,15286.624204
2021-09-13,2021-S37,02,Martinique,05-14 ans,,,9803.9215686
2021-09-20,2021-S38,02,Martinique,00-04 ans,,,2777.7777778
2021-09-27,2021-S39,02,Martinique,Tous âges,,,11764.705882
2021-10-11,2021-S41,02,Martinique,15-64 ans,,,15223.880597
2021-10-11,2021-S41,02,Martinique,Tous âges,,,11267.605634
2021-10-18,2021-S42,02,Martinique,65 ans ou plus,,,11063.829787
2021-10-25,2021-S43,02,Martinique,15-64 ans,,,9203.9800995
2021-10-25,2021-S43,02,Martinique,Tous âges,,,7159.9045346
2021-11-01,2021-S44,02,Martinique,00-04 ans,,,0.0
2021-11-01,2021-S44,02,Martinique,15-64 ans,,,11980.440098
2021-11-01,2021-S44,02,Martinique,65 ans ou plus,,,1951.2195122
2021-11-01,2021-S44,02,Martinique,Tous âges,,,7170.2944942
2021-11-08,2021-S45,02,Martinique,00-04 ans,,,0.0
2021-11-08,2021-S45,02,Martinique,15-64 ans,,,13772.45509
2021-11-15,2021-S46,02,Martinique,00-04 ans,,,0.0
2021-11-22,2021-S47,02,Martinique,15-64 ans,,,12585.034014
2021-11-22,2021-S47,02,Martinique,Tous âges,,,9183.6734694
2023-10-30,2023-S44,02,Martinique,Tous âges,0.0,0.0,2833.5301063
2023-11-06,2023-S45,02,Martinique,00-04 ans,0.0,0.0,1075.2688172
2023-11-06,2023-S45,02,Martinique,05-14 ans,0.0,0.0,2054.7945205
2023-11-06,2023-S45,02,Martinique,Tous âges,61.500615006,0.0,2872.9281768
2023-11-13,2023-S46,02,Martinique,00-04 ans,0.0,0.0,0.0
2023-11-13,2023-S46,02,Martinique,05-14 ans,0.0,0.0,689.65517241
2023-11-13,2023-S46,02,Martinique,65 ans ou plus,0.0,0.0,3636.3636364
2023-11-13,2023-S46,02,Martinique,Tous âges,0.0,0.0,2669.9029126
2023-11-27,2023-S48,02,Martinique,00-04 ans,0.0,0.0,0.0
2023-11-27,2023-S48,02,Martinique,65 ans ou plus,602.40963855,1626.0162602,1764.7058824
2023-11-27,2023-S48,02,Martinique,Tous âges,134.58950202,606.06060606,3550.295858
2023-12-04,2023-S49,02,Martinique,00-04 ans,0.0,0.0,0.0
2023-12-04,2023-S49,02,Martinique,05-14 ans,0.0,0.0,3311.2582781
2023-12-04,2023-S49,02,Martinique,15-64 ans,583.94160584,0.0,2777.7777778
2023-12-18,2023-S51,02,Martinique,65 ans ou plus,0.0,0.0,2392.3444976
2023-12-18,2023-S51,02,Martinique,Tous âges,134.68013468,370.37037037,4238.2588774
2023-12-25,2023-S52,02,Martinique,65 ans ou plus,280.11204482,0.0,5737.704918
2023-12-25,2023-S52,02,Martinique,Tous âges,277.00831025,401.6064257,5568.7203791
2024-01-01,2024-S01,02,Martinique,05-14 ans,0.0,0.0,3773.5849057
2024-01-01,2024-S01,02,Martinique,Tous âges,600.40026684,1574.8031496,3160.2708804
2024-01-08,2024-S02,02,Martinique,05-14 ans,0.0,0.0,1369.8630137
2024-01-15,2024-S03,02,Martinique,65 ans ou plus,479.61630695,649.35064935,1530.6122449
2024-01-22,2024-S04,02,Martinique,05-14 ans,0.0,0.0,671.1409396
2024-01-22,2024-S04,02,Martinique,Tous âges,309.02348578,566.57223796,883.97790055
2024-01-29,2024-S05,02,Martinique,00-04 ans,0.0,0.0,0.0
2024-01-29,2024-S05,02,Martinique,05-14 ans,0.0,0.0,1092.8961749
2024-01-29,2024-S05,02,Martinique,15-64 ans,154.55950541,0.0,686.49885584
2024-02-05,2024-S06,02,Martinique,05-14 ans,0.0,0.0,2343.75
2024-02-12,2024-S07,02,Martinique,00-04 ans,0.0,0.0,1388.8888889
2024-02-12,2024-S07,02,Martinique,Tous âges,241.4001207,887.5739645,1240.1352875
2024-02-19,2024-S08,02,Martinique,00-04 ans,0.0,0.0,1298.7012987
2024-02-19,2024-S08,02,Martinique,05-14 ans,0.0,0.0,1041.6666667
2024-02-19,2024-S08,02,Martinique,Tous âges,373.36652147,512.82051282,1626.8980477
2024-02-26,2024-S09,02,Martinique,15-64 ans,0.0,0.0,803.21285141
2024-03-04,2024-S10,02,Martinique,00-04 ans,0.0,0.0,0.0
2024-03-11,2024-S11,02,Martinique,00-04 ans,0.0,0.0,0.0
2024-03-11,2024-S11,02,Martinique,15-64 ans,139.86013986,0.0,1369.8630137
2024-03-11,2024-S11,02,Martinique,65 ans ou plus,0.0,0.0,0.0
2024-03-18,2024-S12,02,Martinique,00-04 ans,0.0,0.0,0.0
